SASKAITOS_METAI;KREDITORIUS;KREDITORIAUS_NR;SUTARTIES_NR;SASKAITOS_DATA;SASKAITOS_NR;DK_DATA;TERMS_DATE;TREMINAS;VALIUTA;INVOICE_TYPE_LOOKUP_CODE;FIN_SALTINIS;PRIEMONE;SAMATA;EKON_KLAS;ASIGNAV_VALDYTOJAS;ASIGN_VALD_APRASAS;EILUTES_SUMA;APMOKETA_SUMA;SKOLOS_SUMA;SKOLOS_SUMA_ES;DEPARTAMENTAS
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-GTU inžinėrijos licėjus2";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000152;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;544.6;353.14;191.46;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Gabijos  progim.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000150;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;5918.12;2876.63;3041.49;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Gabijos gimnazija";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000152;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;7722.26;0;7722.26;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Gabijėlė l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;5204.22;987.02;4217.2;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Gandriukas l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;6046.44;0;6046.44;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Gelvonėlis l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;4194.08;2545.55;1648.53;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Geniukų kalvė l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;4821.34;1831.75;2989.59;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Gervelė l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;2724.24;1405.71;1318.53;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Gervelė1 l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;1204.78;0;1204.78;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Giliukas l/d";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;1817.67;0;1817.67;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Gintarėlis l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;3640.61;1319.54;2321.07;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Giraitė l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;5339.08;2591.48;2747.6;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;0179400-22vst29395š-Gluosnis.;30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;2189;766.84;1422.16;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Grigiškių Lokiuko giraitė ld";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;6451.15;0;6451.15;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Grigiškių meno m-kla";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201020101;4000240;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;452.39;0;452.39;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Grigiškių Šviesos gimn.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000152;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;3712.78;2803.42;909.36;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Grigiškių Šviesos gimn.1";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000152;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;7309.96;0;7309.96;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Grigiškių Šviesos gimn1";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000152;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;5402.83;4453.67;949.16;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Gėlynas l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;2172.18;620.68;1551.5;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Ivaškevičiaus jaun. m-kla1";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000150;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;3085.98;338.12;2747.86;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Jeruzalės progim.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000150;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;5041.09;932.99;4108.1;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Jurginėlis l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;4053.5;0;4053.5;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Justinukas l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;6625.83;3534.02;3091.81;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Juventos gim.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000152;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;8173.32;3550.19;4623.13;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Karoliniškių muz.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201020101;4000240;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;2601.4;0;2601.4;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Karsavino m-kla";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000150;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;4605.33;1374.26;3231.07;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Karusėlė l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;6277.99;5272.51;1005.48;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Kačialovo gimn.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000152;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;6436.21;413.5;6022.71;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Kaštonas l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;3056.21;786.45;2269.76;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Kodėlčiukas l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;4919.32;2289.73;2629.59;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Konarskio gimnazija";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000152;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;2303.43;979.61;1323.82;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Kovalevskajos gim.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000152;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;5826.92;4588.74;1238.18;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Krivūlė l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;4704;1256.49;3447.51;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Kurpaitė l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;2152.8;189.72;1963.08;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Kūlverstukas l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;3197.96;1236.78;1961.18;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Kūlverstukas1 l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;4133.36;0;4133.36;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Laisvės gimn.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000152;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;2757.87;0;2757.87;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Lakštingala l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;5861.83;503.56;5358.27;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Lazdynėlis l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;3662.45;645.22;3017.23;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Lašelis l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;2868.45;1650.19;1218.26;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Lelevelio inž.gimn.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000152;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;6336.49;0;6336.49;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;0179400-22vst29395š-Licėjus;30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000152;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;2911.42;727.11;2184.31;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Liepaitės ch.d.mok.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201020101;4000240;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;1097.24;307.94;789.3;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Liepkalnio pagr.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000150;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;2844.63;473.52;2371.11;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Liepsnelė l/d";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;5105.9;2592.22;2513.68;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Lokiukas d/m.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030105;4000080;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;2922.28;0;2922.28;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-M.Mažvydo prog.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000150;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;15147.46;2386.77;12760.69;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Maironio progim.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000150;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;4968.11;206.76;4761.35;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Markučių l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;5274.86;2020.83;3254.03;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Mažylis l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;2235.7;811.87;1423.83;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Medeinos prad.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030105;4000080;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;4490.55;1106.89;3383.66;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Medynėlis l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;4465.09;2884.45;1580.64;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Mickevičiaus gim.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000152;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;7745.84;1725.55;6020.29;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Mindaugo mok.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000150;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;5063.51;2039.37;3024.14;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Minties gimn.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000152;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;4230.86;0;4230.86;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Molinukas l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;2091.03;0;2091.03;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-N.Vilnios muz";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201020101;4000240;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;1843.13;1744.67;98.46;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-N.Vilnios muz1";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201020101;4000240;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;8219.09;0;8219.09;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Naminukas l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;1847.69;386.97;1460.72;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Naujamiesčio m-kla";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000150;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;1226.38;0;1226.38;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Naujamiesčio m-kla1";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000150;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;5513.17;584.93;4928.24;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Nykštukas l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;6132.73;1692.78;4439.95;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Obelėlė l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;4814.57;1806.99;3007.58;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Ozo l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;3947.59;2437.96;1509.63;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-P.Vileišio prog.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000150;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;5048.69;0;5048.69;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Pabiručiai l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;4359.42;1249.67;3109.75;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Pagrandukas l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;2950.06;826.93;2123.13;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Pakalnutė l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;4954.1;1084.12;3869.98;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Papartis l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;4719.99;524.88;4195.11;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Pasakaitė l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;7772.81;0;7772.81;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Pauliaus gimn.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000152;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;5678.52;818.77;4859.75;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Pelenė l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;6890.89;1995.54;4895.35;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Pelėdos prad.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030105;4000080;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;5627.84;0;5627.84;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Pipiras l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;5666.26;5018.16;648.1;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Prie pasakų parko l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;5015.29;0;5015.29;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Puriena l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;4762.26;2202.42;2559.84;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Pušaitė l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;4149.71;2022.37;2127.34;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Puškino gimnazija";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201010102;4000152;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;4148.67;1935.25;2213.42;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Pušynėlis l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;3386.19;0;3386.19;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
2022;"Vilniaus šilumos tinklai, AB";124135580;;30-APR-22;"0179400-22vst29395š-Pušynėlis1 l/d.";30-APR-22;30-APR-22;"30 dienų";EUR;STANDARD;01;201030102;4000010;2.2.1.1.1.20.1.;0000000;Nedetalizuojama;2167.39;2088.28;79.11;;"Biudžetinių įstaigų buhalterinė apskaita EUR"
