SASKAITOS_METAI;KREDITORIUS;KREDITORIAUS_NR;SUTARTIES_NR;SASKAITOS_DATA;SASKAITOS_NR;DK_DATA;TERMS_DATE;TREMINAS;VALIUTA;INVOICE_TYPE_LOOKUP_CODE;FIN_SALTINIS;PRIEMONE;SAMATA;EKON_KLAS;ASIGNAV_VALDYTOJAS;ASIGN_VALD_APRASAS;EILUTES_SUMA;APMOKETA_SUMA;SKOLOS_SUMA;SKOLOS_SUMA_ES;DEPARTAMENTAS
2013;"Baltijos būsto priežiūra, UAB";302496377;29-396(1.2.16-AD4)/2;31-OCT-13;"GAO 0013838 FINAN";31-DEC-14;31-OCT-13;"90 dienų";EUR;STANDARD;01;14010143;3000647;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";215808.46;215808.46;0;;"Administracija EUR"
2013;"Baltijos būsto priežiūra, UAB";302496377;29-396(1.2.16-AD4)/2;31-OCT-13;"GAO 0013842 FINAN";31-DEC-14;31-OCT-13;"90 dienų";EUR;STANDARD;01;14010143;3000647;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";90503.25;90503.25;0;;"Administracija EUR"
2013;"Baltijos būsto priežiūra, UAB";302496377;29-396(1.2.16-AD4)/3;31-OCT-13;"GAO 0013867 FINAN";31-DEC-14;31-OCT-13;"90 dienų";EUR;STANDARD;01;14010102;3000630;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";202127.15;202127.15;0;;"Administracija EUR"
2013;"Baltijos būsto priežiūra, UAB";302496377;29-396(1.2.16-AD4)/3;31-OCT-13;"GAO 0013868 FINAN";31-DEC-14;31-OCT-13;"90 dienų";EUR;STANDARD;01;14010102;3000630;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";249674.44;249674.44;0;;"Administracija EUR"
2013;"Baltijos būsto priežiūra, UAB";302496377;29-396(1.2.16-AD4)/2;31-OCT-13;"GAO 0013869 FINAN";31-DEC-14;31-OCT-13;"90 dienų";EUR;STANDARD;01;14010143;3000647;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";253676.39;253676.39;0;;"Administracija EUR"
2013;"UAB ""Vilniaus apšvietimas""";120125820;A72-413/15(3.1.36-AD4);31-OCT-13;"GAT 04820";31-DEC-14;31-OCT-13;"90 dienų";EUR;STANDARD;01;14010112;3000720;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";127780.35;127780.35;0;;"Administracija EUR"
2013;"Baltijos būsto priežiūra, UAB";302496377;29-396(1.2.16-AD4)/10;31-OCT-13;"NAB 63628 FINAN";31-DEC-14;31-OCT-13;"90 dienų";EUR;STANDARD;01;14010102;3000630;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";90205.32;90205.32;0;;"Administracija EUR"
2013;"Susisiekimo paslaugos, SĮ";124644360;29-468(1.2.16-AD4);31-OCT-13;"SP0 0000185";31-DEC-14;31-OCT-13;"30 dienų";EUR;STANDARD;01;14010108;3000680;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";7980.6;7980.6;0;;"Administracija EUR"
2013;"Vilniaus viešasis transportas, UAB";302683277;29-462(1.2.16-AD4);31-OCT-13;"VVT 0003052";31-DEC-14;31-OCT-13;"30 dienų";EUR;STANDARD;01;15020104004;3001078;2.8.1.1.1.2.;188751791;"Miesto ūkio ir transporto departamentas";231555.52;231555.52;0;;"Administracija EUR"
2013;"Vilniaus miesto savivaldybės administracija";188710061;;31-OCT-13;ŽN/201310;31-DEC-14;31-OCT-13;Nedelsiant;EUR;STANDARD;01;0000000000;0000000;1.4.5.1.3.1.;188710061;"Vilniaus miesto savivaldybės administracija";214298.3;0;214298.3;;"Administracija EUR"
2013;"Stebulė, UAB";122211549;A50-43139/1;28-NOV-13;"GAO 0014121 Perleidimas";31-DEC-14;28-NOV-13;"90 dienų";EUR;STANDARD;01;14010102;3000630;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";299981.35;299981.35;0;;"Administracija EUR"
2013;"UAB ""Vilniaus apšvietimas""";120125820;29-451(1.2.16-AD4);29-NOV-13;"GAT 04865";31-DEC-14;29-NOV-13;"90 dienų";EUR;STANDARD;01;14010112;3000720;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";45338.61;45338.61;0;;"Administracija EUR"
2013;"UAB ""Vilniaus apšvietimas""";120125820;A72-413/15(3.1.36-AD4);29-NOV-13;"GAT 04866";31-DEC-14;29-NOV-13;"90 dienų";EUR;STANDARD;01;14010112;3000720;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";50695.18;50695.18;0;;"Administracija EUR"
2013;"Nordic Investment Bank";NIB;;04-DEC-13;L5355/gavim/2013/12;31-DEC-14;04-DEC-13;Nedelsiant;EUR;STANDARD;01;16050101;2000170;3.3.2.4.1.2.;0000000;Nedetalizuojama;2980945.05;0;2980945.05;;"Biudžeto skyrius EUR"
2013;"UAB ""Vilniaus apšvietimas""";120125820;29-451(1.2.16-AD4);23-DEC-13;"GAT 04889";31-DEC-14;23-DEC-13;"90 dienų";EUR;STANDARD;01;14010112;3000720;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";113533.49;113533.49;0;;"Administracija EUR"
2013;"Luminor bankas, AB";112029270;;23-DEC-13;Gavimas/1485/12.23;31-DEC-14;23-DEC-13;Nedelsiant;EUR;STANDARD;01;16050101;1300170;3.3.1.4.1.2.;188710061;"Vilniaus miesto savivaldybės administracija";1637271.3;0;1637271.3;;"Biudžeto skyrius EUR"
2013;"Vilniaus viešasis transportas, UAB";302683277;29-462(1.2.16-AD4);31-DEC-13;"SPO 0000215 Perleidimas*";31-DEC-14;31-DEC-13;"30 dienų";EUR;STANDARD;01;02040201;3000050;2.7.2.1.1.1.E.;188751791;"Miesto ūkio ir transporto departamentas";2213338.53;2213338.53;0;;"Administracija EUR"
2014;"Grinda, UAB";120153047;29-464;31-JAN-14;"GAO 0014370";31-DEC-14;31-JAN-14;"90 dienų";EUR;STANDARD;01;14010124;3000820;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";11855.13;11855.13;0;;"Administracija EUR"
2014;"Grinda, UAB";120153047;29-464;28-FEB-14;"GAO 0014783";31-DEC-14;28-FEB-14;"90 dienų";EUR;STANDARD;01;14010143;3000647;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";24384.1;24384.1;0;;"Administracija EUR"
2014;"Luminor bankas, AB";112029270;;28-FEB-14;K-2400/931/gavi/2014;31-DEC-14;28-FEB-14;Nedelsiant;EUR;STANDARD;01;16050101;1300170;3.3.1.4.1.2.;188710061;"Vilniaus miesto savivaldybės administracija";1113299.16;426726.57;686572.59;;"Biudžeto skyrius EUR"
2014;"Vilniaus viešasis transportas, UAB";302683277;29-467(1.2.16-AD4);28-FEB-14;"VVT 0003560";31-DEC-14;28-FEB-14;"30 dienų";EUR;STANDARD;01;15020104004;3001078;2.8.1.1.1.2.;188751791;"Miesto ūkio ir transporto departamentas";962667.59;962667.59;0;;"Administracija EUR"
2014;"Grinda, UAB";120153047;29-464;31-MAR-14;"GAO 0014864";31-DEC-14;31-MAR-14;"90 dienų";EUR;STANDARD;01;14010102;3000630;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";144810.01;144810.01;0;;"Administracija EUR"
2014;"Baltijos būsto priežiūra, UAB";302496377;29-396(1.2.16-AD4)/4;31-MAR-14;"GAO 0014867 FINAN";31-DEC-14;31-MAR-14;"90 dienų";EUR;STANDARD;01;14010143;3000647;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";86883.67;86883.67;0;;"Administracija EUR"
2014;"Grinda, UAB";120153047;29-464;30-APR-14;"GAO 0014947";31-DEC-14;30-APR-14;"90 dienų";EUR;STANDARD;01;14010102;3000630;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";165491.11;165491.11;0;;"Administracija EUR"
2014;"Baltijos būsto priežiūra, UAB";302496377;29-396(1.2.16-AD4)/3;30-APR-14;"GAO 0014958 FINAN";31-DEC-14;30-APR-14;"90 dienų";EUR;STANDARD;01;14010102;3000630;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";193138.46;193138.46;0;;"Administracija EUR"
2014;"Baltijos būsto priežiūra, UAB";302496377;29-396(1.2.16-AD4)/4;30-APR-14;"GAO 0014960 FINAN";31-DEC-14;30-APR-14;"90 dienų";EUR;STANDARD;01;14010143;3000647;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";100097.11;100097.11;0;;"Administracija EUR"
2014;"Vilniaus viešasis transportas, UAB";302683277;29-467(1.2.16-AD4);30-APR-14;"SPO 0000273 perleidimas";31-DEC-14;30-APR-14;"30 dienų";EUR;STANDARD;01;02040201;3000050;2.7.2.1.1.1.E.;188751791;"Miesto ūkio ir transporto departamentas";2000717.24;2000717.24;0;;"Administracija EUR"
2014;"Grinda, UAB";120153047;29-464;30-MAY-14;"GAO 0015138";31-DEC-14;30-MAY-14;"90 dienų";EUR;STANDARD;01;14010143;3000647;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";639.32;639.32;0;;"Administracija EUR"
2014;"Baltijos būsto priežiūra, UAB";302496377;29-396(1.2.16-AD4)/3;30-MAY-14;"GAO 0015145 FINAN";31-DEC-14;30-MAY-14;"90 dienų";EUR;STANDARD;01;14010102;3000630;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";226238.09;226238.09;0;;"Administracija EUR"
2014;"Baltijos būsto priežiūra, UAB";302496377;29-396(1.2.16-AD4)/3;30-MAY-14;"GAO 0015148 FINAN";31-DEC-14;30-MAY-14;"90 dienų";EUR;STANDARD;01;14010102;3000630;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";207120.48;207120.48;0;;"Administracija EUR"
2014;"Susisiekimo paslaugos, SĮ";124644360;29-468(1.2.16-AD4);31-MAY-14;"SPO 0000286";31-DEC-14;31-MAY-14;"30 dienų";EUR;STANDARD;01;15010203001;3000893;2.8.1.1.1.2.;188751791;"Miesto ūkio ir transporto departamentas";45359.39;45359.39;0;;"Administracija EUR"
2014;"Vilniaus viešasis transportas, UAB";302683277;29-467(1.2.16-AD4);31-MAY-14;"SPO 0000287 Perleidimas";31-DEC-14;31-MAY-14;"30 dienų";EUR;STANDARD;01;02040201;3000050;2.7.2.1.1.1.E.;188751791;"Miesto ūkio ir transporto departamentas";2046996.15;2046996.15;0;;"Administracija EUR"
2014;"Baltijos būsto priežiūra, UAB";302496377;29-396(1.2.16-AD4)/1;30-JUN-14;"EC 00002256 FINAN";31-DEC-14;30-JUN-14;"180 dienų";EUR;STANDARD;01;14010121;3000790;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";42537.51;42537.51;0;;"Administracija EUR"
2014;"UAB ""Vilniaus apšvietimas""";120125820;A72-2206(3.1.36-UK);30-JUN-14;"GAT 05099";31-DEC-14;30-JUN-14;"90 dienų";EUR;STANDARD;01;14010112;3000720;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";144584.38;144584.38;0;;"Administracija EUR"
2014;"Vilniaus viešasis transportas, UAB";302683277;29-467(1.2.16-AD4);30-JUN-14;"VVT 0004135";31-DEC-14;30-JUN-14;"30 dienų";EUR;STANDARD;01;15020104004;3001078;2.8.1.1.1.2.;188751791;"Miesto ūkio ir transporto departamentas";568598.48;568598.48;0;;"Administracija EUR"
2014;"Grinda, UAB";120153047;29-464;31-JUL-14;"GAO 0015517";31-DEC-14;31-JUL-14;"90 dienų";EUR;STANDARD;01;14010143;3000647;2.2.1.1.1.12.;188751791;"Miesto ūkio ir transporto departamentas";25223.21;25223.21;0;;"Administracija EUR"
2014;"Susisiekimo paslaugos, SĮ";124644360;29-468(1.2.16-AD4);31-JUL-14;"SPO 0000316";31-DEC-14;31-JUL-14;"30 dienų";EUR;STANDARD;01;15010203001;3000893;2.8.1.1.1.2.;188751791;"Miesto ūkio ir transporto departamentas";58017.17;58017.17;0;;"Administracija EUR"
2014;"Nordic Investment Bank";NIB;;26-AUG-14;gavimas/L5685;31-DEC-14;26-AUG-14;Nedelsiant;EUR;STANDARD;01;16050101;1300170;3.3.2.4.1.2.;188710061;"Vilniaus miesto savivaldybės administracija";4060704.35;4055172.41;5531.94;;"Biudžeto skyrius EUR"
2014;"Nordic Investment Bank";NIB;;04-SEP-14;L5685/gavimas/2;31-DEC-14;04-SEP-14;Nedelsiant;EUR;STANDARD;01;16050101;2000170;3.3.2.4.1.2.;0000000;Nedetalizuojama;4000000;0;4000000;;"Biudžeto skyrius EUR"
2014;"Vilniaus arkivyskupija";9205948;;30-OCT-14;30-3240..;23-DEC-16;30-OCT-14;Nedelsiant;EUR;STANDARD;21;16020120;1000020;2.2.1.1.1.30.K.;188710061;"Vilniaus miesto savivaldybės administracija";4446221.35;2734306.42;1711914.93;;"Administracija EUR"
2014;"Lietuvos stačiatikių arkivyskupija";192066487;;30-OCT-14;30-3240/1..;23-DEC-16;30-OCT-14;Nedelsiant;EUR;STANDARD;21;16020120;1000020;2.2.1.1.1.30.K.;188710061;"Vilniaus miesto savivaldybės administracija";45073.37;27718.91;17354.46;;"Administracija EUR"
2014;"Lietuvos karaimų religinė bendruomenė";191377962;;30-OCT-14;30-3240/2..;23-DEC-16;30-OCT-14;Nedelsiant;EUR;STANDARD;21;16020120;1000020;2.2.1.1.1.30.K.;188710061;"Vilniaus miesto savivaldybės administracija";8302.86;5106.03;3196.83;;"Administracija EUR"
2014;"Vilniaus evangelikų liuteronų bažnyčia";191373750;;30-OCT-14;30-3240/3..;23-DEC-16;30-OCT-14;Nedelsiant;EUR;STANDARD;21;16020120;1000020;2.2.1.1.1.30.K.;188710061;"Vilniaus miesto savivaldybės administracija";211616.97;130138.74;81478.23;;"Administracija EUR"
2014;"Nordic Investment Bank";NIB;;21-NOV-14;L5685/gavimas/3;31-DEC-14;21-NOV-14;Nedelsiant;EUR;STANDARD;01;16050101;2000170;3.3.2.4.1.2.;0000000;Nedetalizuojama;4000000;0;4000000;;"Biudžeto skyrius EUR"
2014;"Vilniaus miesto savivaldybės administracija";188710061;;30-NOV-14;ŽN/2014-11;31-DEC-14;30-NOV-14;Nedelsiant;EUR;STANDARD;01;0000000000;0000000;1.4.5.1.3.1.;188710061;"Vilniaus miesto savivaldybės administracija";30386.17;0;30386.17;;"Administracija EUR"
2014;"Vilniaus vystymo kompanija, UAB";120750163;;11-DEC-14;"10-F-(213.5) 01 f.š.";30-DEC-16;11-DEC-14;"9 dienos";EUR;STANDARD;01;01090202001;4018098;2.2.1.1.1.30.L.;1030000;"Švietimo, kultūros ir sporto departamentas";577212.97;133998.09;443214.88;;"Administracija EUR"
2014;"Vilniaus miesto savivaldybės administracija";188710061;;31-DEC-14;ŽN/2014-12;31-DEC-14;31-DEC-14;Nedelsiant;EUR;STANDARD;01;0000000000;0000000;1.4.5.1.3.1.;188710061;"Vilniaus miesto savivaldybės administracija";196856.34;0;196856.34;;"Administracija EUR"
2015;"Vilniaus vystymo kompanija, UAB";120750163;;25-FEB-15;"10-F-(31.2) 01 f.š.";30-DEC-16;25-FEB-15;Nedelsiant;EUR;STANDARD;01;01090202001;4018098;2.2.1.1.1.30.L.;1030000;"Švietimo, kultūros ir sporto departamentas";646091.84;0;646091.84;;"Administracija EUR"
2015;"Vilniaus miesto savivaldybės administracija";188710061;;28-FEB-15;ŽN/permoka2015-2;28-FEB-15;28-FEB-15;Nedelsiant;EUR;CREDIT;01;0000000000;0000000;1.4.5.1.3.1.;188710061;"Vilniaus miesto savivaldybės administracija";-8237.04;0;-8237.04;;"Administracija EUR"
2015;"Vilniaus vystymo kompanija, UAB";120750163;;05-MAR-15;"10-F-(37.15) 01 f.š.";30-DEC-16;05-MAR-15;Nedelsiant;EUR;STANDARD;01;01090202001;4018098;2.2.1.1.1.30.L.;1030000;"Švietimo, kultūros ir sporto departamentas";1590.01;0;1590.01;;"Administracija EUR"
2015;"Nordic Investment Bank";NIB;;25-MAR-15;L5685/gavim/03;25-MAR-15;25-MAR-15;Nedelsiant;EUR;STANDARD;01;16050101;1300170;3.3.1.4.1.2.;188710061;"Vilniaus miesto savivaldybės administracija";4739295.65;0;4739295.65;;"Biudžeto skyrius EUR"
2015;"Vilniaus miesto savivaldybės administracija";188710061;;31-MAR-15;ŽN/permoka2015-03;31-MAR-15;31-MAR-15;Nedelsiant;EUR;CREDIT;01;0000000000;0000000;1.4.5.1.3.1.;188708377;"Finansų departamentas";-4299.65;0;-4299.65;;"Administracija EUR"
2015;"Vilniaus miesto savivaldybės administracija";188710061;;30-APR-15;ŽN/permoka2015-04;30-APR-15;30-APR-15;Nedelsiant;EUR;CREDIT;01;0000000000;0000000;1.4.5.1.3.1.;188708377;"Finansų departamentas";-.43;0;-.43;;"Administracija EUR"
2015;"Vilniaus miesto savivaldybės administracija";188710061;;31-MAY-15;ŽN/permoka2015-05;31-MAY-15;31-MAY-15;Nedelsiant;EUR;CREDIT;01;0000000000;0000000;1.4.5.1.3.1.;188708377;"Finansų departamentas";-709.86;0;-709.86;;"Administracija EUR"
2015;"Šiaulių bankas, AB";112025254;;10-JUL-15;Nr.29-17(29-27);10-JUL-15;10-JUL-15;Nedelsiant;EUR;STANDARD;01;16040112;1100005;2.2.1.1.1.30.Z.;188710061;"Vilniaus miesto savivaldybės administracija";6663838.04;4100832;2563006.04;;"Biudžeto skyrius EUR"
2015;"Šiaulių bankas, AB";112025254;;10-JUL-15;Nr.29-18(29-173);10-JUL-15;10-JUL-15;Nedelsiant;EUR;STANDARD;01;16040112;1100005;2.2.1.1.1.30.Z.;188710061;"Vilniaus miesto savivaldybės administracija";919143.45;494928;424215.45;;"Biudžeto skyrius EUR"
2015;"Šiaulių bankas, AB";112025254;;10-JUL-15;"Nr.29-19 (29-292)";10-JUL-15;10-JUL-15;Nedelsiant;EUR;STANDARD;01;16040112;1100005;2.2.1.1.1.30.Z.;188710061;"Vilniaus miesto savivaldybės administracija";3186134.62;2177155;1008979.62;;"Biudžeto skyrius EUR"
2015;"Šiaulių bankas, AB";112025254;;10-JUL-15;Nr.29-20(29-291);10-JUL-15;10-JUL-15;Nedelsiant;EUR;STANDARD;01;16040112;1100005;2.2.1.1.1.30.Z.;188710061;"Vilniaus miesto savivaldybės administracija";6576283.88;4046944;2529339.88;;"Biudžeto skyrius EUR"
2015;"Vilniaus miesto savivaldybės administracija";188710061;;31-JUL-15;ŽN/permoka2015-07;31-JUL-15;31-JUL-15;Nedelsiant;EUR;CREDIT;01;0000000000;0000000;1.4.5.1.3.1.;188708377;"Finansų departamentas";-4157.58;0;-4157.58;;"Administracija EUR"
2015;"Vilniaus miesto savivaldybės administracija";188710061;;31-AUG-15;ŽN/permoka2015-08/1;31-AUG-15;31-AUG-15;Nedelsiant;EUR;CREDIT;01;0000000000;0000000;1.4.5.1.3.1.;188708377;"Finansų departamentas";-1223.35;0;-1223.35;;"Administracija EUR"
2015;"Vilniaus vystymo kompanija, UAB";120750163;;10-SEP-15;10-F-(154.5);10-SEP-15;10-SEP-15;Nedelsiant;EUR;STANDARD;01;01030108001;4018114;2.2.1.1.1.30.L.;1030000;"Švietimo, kultūros ir sporto departamentas";1016.4;0;1016.4;;"Administracija EUR"
2015;"Vilniaus miesto savivaldybės administracija";188710061;;30-SEP-15;ŽN/2015-09;30-SEP-15;30-SEP-15;Nedelsiant;EUR;STANDARD;01;0000000000;0000000;1.4.5.1.3.1.;188708377;"Finansų departamentas";135901.09;116484.11;19416.98;;"Administracija EUR"
2015;"Vilniaus miesto savivaldybės administracija";188710061;;30-SEP-15;ŽN/permoka2015-09;30-SEP-15;30-SEP-15;Nedelsiant;EUR;CREDIT;01;0000000000;0000000;1.4.5.1.3.1.;188708377;"Finansų departamentas";-411.33;0;-411.33;;"Administracija EUR"
2015;"Vilniaus vystymo kompanija, UAB";120750163;;06-OCT-15;10-F-(165.2);06-NOV-15;06-OCT-15;Nedelsiant;EUR;STANDARD;01;01030108001;4018114;3.1.1.2.1.2.;1030000;"Švietimo, kultūros ir sporto departamentas";26847.77;0;26847.77;;"Administracija EUR"
2015;"Vilniaus miesto savivaldybės administracija";188710061;;31-OCT-15;ŽN/2015-10;31-OCT-15;31-OCT-15;Nedelsiant;EUR;STANDARD;01;0000000000;0000000;1.4.5.1.4.1.;188708377;"Finansų departamentas";521818.16;515806.89;6011.27;;"Administracija EUR"
2015;"Vilniaus miesto savivaldybės administracija";188710061;;31-OCT-15;"ŽN/permoka 2015-10";31-OCT-15;31-OCT-15;Nedelsiant;EUR;CREDIT;01;0000000000;0000000;1.4.5.1.4.1.;188708377;"Finansų departamentas";-559.56;0;-559.56;;"Administracija EUR"
2015;"Vilniaus miesto savivaldybės administracija";188710061;;30-NOV-15;"ŽN/permoka 2015-11-30";30-NOV-15;30-NOV-15;Nedelsiant;EUR;CREDIT;01;0000000000;0000000;1.4.5.1.4.1.;188708377;"Finansų departamentas";-1283.32;0;-1283.32;;"Administracija EUR"
2015;"Vilniaus miesto savivaldybės administracija";188710061;;31-DEC-15;"ŽN/permoka 2015-12-31";31-DEC-15;31-DEC-15;Nedelsiant;EUR;CREDIT;01;0000000000;0000000;1.4.5.1.4.1.;188708377;"Finansų departamentas";-4952.26;0;-4952.26;;"Administracija EUR"
2016;"Vilniaus miesto savivaldybės administracija";188710061;;31-JAN-16;"ŽN/permoka 2016-01-31";31-JAN-16;31-JAN-16;Nedelsiant;EUR;CREDIT;01;0000000000;0000000;1.4.5.1.4.1.;188708377;"Finansų departamentas";-25486.14;0;-25486.14;;"Administracija EUR"
2016;"ŠIAULIŲ BANKAS Vilniaus filialas, AB";112055621;;26-FEB-16;" A54-58/16(2.2.6.12-FN4)";26-FEB-16;26-FEB-16;Nedelsiant;EUR;STANDARD;01;16040112;1100005;2.2.1.1.1.30.Z.;188710061;"Vilniaus miesto savivaldybės administracija";938142.48;729666.28;208476.2;;"Biudžeto skyrius EUR"
2016;"Vilniaus miesto savivaldybės administracija";188710061;;29-FEB-16;ŽN/permoka16.02;29-FEB-16;29-FEB-16;Nedelsiant;EUR;CREDIT;01;0000000000;0000000;1.4.5.1.4.1.;188708377;"Finansų departamentas";-3339.05;0;-3339.05;;"Administracija EUR"
2016;"Medicinos bankas, UAB";112027077;;23-MAR-16;IS-161(1.3);23-MAR-16;23-MAR-16;Nedelsiant;EUR;STANDARD;01;16040112;1100005;2.2.1.1.1.30.Z.;188710061;"Vilniaus miesto savivaldybės administracija";4025009.74;2599474.74;1425535;;"Biudžeto skyrius EUR"
2016;"Vilniaus miesto savivaldybės administracija";188710061;;31-MAR-16;ŽN/permoka16.03;31-MAR-16;31-MAR-16;Nedelsiant;EUR;CREDIT;01;0000000000;0000000;1.4.5.1.4.1.;188708377;"Finansų departamentas";-549.07;0;-549.07;;"Administracija EUR"
2016;"Vilniaus vystymo kompanija, UAB";120750163;;04-APR-16;10-F-(53.6);04-APR-16;04-APR-16;Nedelsiant;EUR;STANDARD;13;01090202003;4001335;3.1.1.2.1.2.;1030000;"Švietimo, kultūros ir sporto departamentas";2896.2;0;2896.2;;"Administracija EUR"
2016;"Vilniaus vystymo kompanija, UAB";120750163;188-Ū;12-APR-16;"Tarnyb.raštas Nr.A121-7137/16(2.1.19-SR)";01-MAY-16;12-APR-16;"90 dienų";EUR;STANDARD;01;03010501094;6004020;3.1.1.2.1.3.;188712831;"Socialinių reikalų ir sveikatos departamentas";50784.32;30133;20651.32;;"Administracija EUR"
2016;"Vilniaus miesto savivaldybės administracija";188710061;;30-APR-16;ŽN/permoka16-04;30-APR-16;30-APR-16;Nedelsiant;EUR;CREDIT;01;0000000000;0000000;1.4.5.1.4.1.;188708377;"Finansų departamentas";-8200.51;0;-8200.51;;"Administracija EUR"
2016;"Vilniaus vystymo kompanija, UAB";120750163;;19-MAY-16;10-f-(81.3);22-SEP-16;19-MAY-16;Nedelsiant;EUR;STANDARD;13;01030108001;4001344;2.2.1.1.1.30.L.;1030000;"Švietimo, kultūros ir sporto departamentas";5124;0;5124;;"Administracija EUR"
2016;"Vilniaus miesto savivaldybės administracija";188710061;;31-MAY-16;ŽN/permoka16-05;31-MAY-16;31-MAY-16;Nedelsiant;EUR;CREDIT;01;0000000000;0000000;1.4.5.1.4.1.;188708377;"Finansų departamentas";-135.44;0;-135.44;;"Administracija EUR"
2016;"OP Corporate Bank plc";302535257;;13-JUN-16;580760;13-JUN-16;13-JUN-16;Nedelsiant;EUR;STANDARD;01;16050101;1300170;3.3.1.4.1.2.;188710061;"Vilniaus miesto savivaldybės administracija";5229808.59;1686850;3542958.59;;"Biudžeto skyrius EUR"
2016;"Vilniaus miesto savivaldybės administracija";188710061;;30-JUN-16;ŽN/permoka16-06;30-JUN-16;30-JUN-16;Nedelsiant;EUR;CREDIT;01;0000000000;0000000;1.4.5.1.4.1.;188708377;"Finansų departamentas";-1140.3;0;-1140.3;;"Administracija EUR"
2016;"OP Corporate Bank plc";302535257;;11-JUL-16;"Op/ gavimas/2";11-JUL-16;11-JUL-16;Nedelsiant;EUR;STANDARD;01;16050101;1300170;3.3.1.4.1.2.;188710061;"Vilniaus miesto savivaldybės administracija";289163.66;0;289163.66;;"Biudžeto skyrius EUR"
2016;"OP Corporate Bank plc";302535257;;18-JUL-16;OP/gavimas/03;18-JUL-16;18-JUL-16;Nedelsiant;EUR;STANDARD;01;16050101;1300170;3.3.1.4.1.2.;188710061;"Vilniaus miesto savivaldybės administracija";315078.88;0;315078.88;;"Biudžeto skyrius EUR"
2016;"OP Corporate Bank plc";302535257;;22-JUL-16;OP/gavimas06;22-JUL-16;22-JUL-16;Nedelsiant;EUR;STANDARD;01;16050101;1300170;3.3.1.4.1.2.;188710061;"Vilniaus miesto savivaldybės administracija";458608.65;0;458608.65;;"Biudžeto skyrius EUR"
2016;"OP Corporate Bank plc";302535257;;27-JUL-16;OP/gavimas/05;27-JUL-16;27-JUL-16;Nedelsiant;EUR;STANDARD;01;16050101;1300170;3.3.1.4.1.2.;188710061;"Vilniaus miesto savivaldybės administracija";880797.59;0;880797.59;;"Biudžeto skyrius EUR"
2016;"Vilniaus miesto savivaldybės administracija";188710061;;31-JUL-16;ŽN/permoka16-07;31-JUL-16;31-JUL-16;Nedelsiant;EUR;CREDIT;01;0000000000;0000000;1.4.5.1.4.1.;188708377;"Finansų departamentas";-354.11;0;-354.11;;"Administracija EUR"
2016;"OP Corporate Bank plc";302535257;;03-AUG-16;Gavimas/06;03-AUG-16;03-AUG-16;Nedelsiant;EUR;STANDARD;01;16050101;1300170;3.3.1.4.1.2.;188710061;"Vilniaus miesto savivaldybės administracija";526253.07;0;526253.07;;"Biudžeto skyrius EUR"
2016;"OP Corporate Bank plc";302535257;;22-AUG-16;gavimas/07;22-AUG-16;22-AUG-16;Nedelsiant;EUR;STANDARD;01;16050101;1300170;3.3.1.4.1.2.;188710061;"Vilniaus miesto savivaldybės administracija";68081.19;0;68081.19;;"Biudžeto skyrius EUR"
2016;"Vilniaus vystymo kompanija, UAB";120750163;;25-AUG-16;KSM2206;19-DEC-16;25-AUG-16;Nedelsiant;EUR;STANDARD;01;09040106001;4000669;3.1.1.2.1.2.;1030000;"Švietimo, kultūros ir sporto departamentas";169.78;0;169.78;;"Administracija EUR"
2016;"Vilniaus vystymo kompanija, UAB";120750163;188-Ū;25-AUG-16;KSM2212;30-SEP-16;25-AUG-16;"30 dienų";EUR;STANDARD;01;03010501007;6000901;2.8.1.1.1.2.;188712831;"Socialinių reikalų ir sveikatos departamentas";2431.64;0;2431.64;;"Administracija EUR"
