VERSIJA;ISTAIGA;ISTAIGOS_PAV;FIN_SALTINIS;PROGRAMA;PRG;FUNK_KLAS;FUNK_K;EKON_KLAS;SAMATA;AV;SKIRTA_BIUDZETO;PATEIKTA_PARAISKU;GAUTI_ASIGN;KASINES_ISLAIDOS
"2016 1/12 SAU";191662413;"Algirdo muzikos mokykla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;745.33;2494.8;2267.72;2267.72
"2016 1/12 SAU";191662566;"Karoliniškių muzikos mokykla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;755.58;;;
"2016 1/12 SAU";191662751;"Ąžuoliuko muzikos mokykla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;40;1493.5;1493.5;1493.5
"2016 1/12 SAU";191663134;"Justino Vienožinskio dailės mokykla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;2722.17;11629.71;9986.08;9986.08
"2016 1/12 SAU";191663287;"Moksleivių sveikatos centras";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;936.08;9212.91;7527.95;7527.95
"2016 1/12 SAU";191663472;"Žirmūnai vaikų ir jaunimo klubas";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;116.67;;;
"2016 1/12 SAU";191663515;"Lakštingala vaikų ir jaunimo klubas";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;299.17;979.2;428.65;428.65
"2016 1/12 SAU";191663668;"Jaunystė vaikų ir jaunimo klubas";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;96.42;1499.45;1199.45;1199.45
"2016 1/12 SAU";191663853;"Klevas vaikų ir jaunimo klubas";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;1;148.64;148.64;148.64
"2016 1/12 SAU";191664193;"Verdenė vaikų ir jaunimo klubas";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;647.08;1367.62;1093.47;1093.47
"2016 1/12 SAU";191664236;"Justiniškės vaikų ir jaunimo klubas";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;50.92;1062.17;1062.17;1062.17
"2016 1/12 SAU";191664389;"Meteoras vaikų ir jaunimo klubas";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;116.67;898.95;890.18;890.18
"2016 1/12 SAU";191664421;"Šatrija vaikų ir jaunimo klubas";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;969.75;5985.71;5508.54;5498.01
"2016 1/12 SAU";191664574;"Liepsnelė vaikų ir jaunimo klubas";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;245.83;437.43;95.44;95.44
"2016 1/12 SAU";191664617;"Žvaigždutė vaikų ir jaunimo klubas";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;305;311.88;311.88;311.88
"2016 1/12 SAU";191664955;"Olimpija vaikų ir jaunimo klubas";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;28.25;;;
"2016 1/12 SAU";191665295;"Ąžuoliukas vaikų ir jaunimo klubas";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;51.08;305.08;113.87;113.87
"2016 1/12 SAU";191665861;"Atžalyno mokykla-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;68.83;1196.04;1127.07;1127.07
"2016 1/12 SAU";191713231;"Žaliakalnio darželis-mokykla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;616.33;5491.75;5487.06;5487.06
"2016 1/12 SAU";191722390;"Pranciškaus Skorinos gimnazija";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;20.5;283.16;283.16;283.16
"2016 1/12 SAU";191818093;"Grigiškių meno mokykla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;44.42;;;
"2016 1/12 SAU";191844444;"Saugaus eismo m-kla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;354.67;;;
"2016 1/12 SAU";195472653;"Emilijos Pliaterytės progimnazija";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;14.08;2595.23;1209.44;1209.44
"2016 1/12 SAU";290011190;"Žemuogėlė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;202.92;11891.92;11737.58;11737.58
"2016 1/12 SAU";290013960;"Vaduvos darželis-mokykla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;159.5;1598.28;1598.28;1598.28
"2016 1/12 SAU";290019080;"Linelis lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;254.17;;;
"2016 1/12 SAU";290020620;"Žirmūnėliai lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;351.58;3399.63;3399.63;3399.63
"2016 1/12 SAU";290023730;"Žibutė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;238;2597.91;2597.91;2597.91
"2016 1/12 SAU";290028510;"Žiburėlis darželis-mokykla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;350;1966.04;1953.04;1953.04
"2016 1/12 SAU";290029950;"Šermukšnėlė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;95.08;4591.88;4591.88;4591.88
"2016 1/12 SAU";290031830;"Gelvonėlis lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;250;3949.35;3816.58;3816.58
"2016 1/12 SAU";291664760;"Kregždutė vaikų ir jaunimo klubas";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;45.08;296.49;296.49;296.49
"2016 1/12 SAU";301879757;"Pilaitukas lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;301.83;3590.65;3590.65;3590.65
"2016 1/12 SAU";302716948;"Giliukas lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.10.;4000145;1030000;32.17;1295.34;1176.38;1176.38
"2016 1/12 SAU";191818093;"Grigiškių meno mokykla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.14.;4000145;1030000;243.58;;;
"2016 1/12 SAU";190006242;"Spindulio pagrindinė mokykla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;33.33;;;
"2016 1/12 SAU";190011613;"Spragtukas lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;57.5;;;
"2016 1/12 SAU";190012291;"Dainorėliai darželis-mokykla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;213.33;;;
"2016 1/12 SAU";190012487;"Geniukų kalvė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;75;4832.62;4832.62;3032.62
"2016 1/12 SAU";190012715;"Gudrutis lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;174.58;800;;
"2016 1/12 SAU";190013621;"Riešutėlis lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;156.5;;;
"2016 1/12 SAU";190014157;"Saulėtekis lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;151.58;10000;6529;6529
"2016 1/12 SAU";190014342;"Neries vaikų darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;359.83;;;
"2016 1/12 SAU";190014538;"Viltenė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;933.33;2400;2400;2400
"2016 1/12 SAU";190014723;"Du gaideliai lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;49.5;;;
"2016 1/12 SAU";190015978;"Vaidilutė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;83.33;4500;4500;4500
"2016 1/12 SAU";190016699;"Vilkpėdės darželis-mokykla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;158.25;;;
"2016 1/12 SAU";190016731;"Justinukas lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;373.33;3000;3000;3000
"2016 1/12 SAU";190016927;"Birutės darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;30.58;1200;1200;1200
"2016 1/12 SAU";190017071;"Drugelis lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;83.33;3500;3500;3500
"2016 1/12 SAU";190017833;"Žvangutis lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;307.08;500;500;500
"2016 1/12 SAU";190017986;"Sadutė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;79.92;14129.27;514.14;514.14
"2016 1/12 SAU";190018554;"Molinukas lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;208.33;600;600;600
"2016 1/12 SAU";190018892;"Žirniukas lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;107.83;5000;5000;5000
"2016 1/12 SAU";190018935;"Drevinukas lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;83.33;;;
"2016 1/12 SAU";190020434;"Bangelė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;181.25;;;
"2016 1/12 SAU";190020587;"Markučių lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;200;5500;5500;5500
"2016 1/12 SAU";190021155;"Ramunėlė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;16.67;15800;15800;15800
"2016 1/12 SAU";190022257;"Pelenė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;166.67;4100;4100;4100
"2016 1/12 SAU";190022780;"Pasakaitė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;83.33;;;
"2016 1/12 SAU";190023697;"Pakalnutė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;320.33;4914.6;4914.6;4914.6
"2016 1/12 SAU";190023882;"Obelėlė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;18.58;4781.43;4781.43;
"2016 1/12 SAU";190028139;"Lokiukas darželis-mokykla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;421.08;;;
"2016 1/12 SAU";190030880;"Papartis lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;83.33;5000;5000;5000
"2016 1/12 SAU";190032899;"Vėjelis lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;176.83;;;
"2016 1/12 SAU";190033271;"Gabijėlė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;333.33;;;
"2016 1/12 SAU";190033314;"Sakalėlis lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;158;8100;8100;8100
"2016 1/12 SAU";190033652;"Karuselė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;108.58;;;
"2016 1/12 SAU";190033848;"Vėrinėlis lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;200;7000;7000;7000
"2016 1/12 SAU";191662185;"Balio Dvariono dešimtmetė muzikos mokykla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;9583.33;40000;40000;40000
"2016 1/12 SAU";191662228;"Naujosios Vilnios muzikos mokykla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;250;;;
"2016 1/12 SAU";191662413;"Algirdo muzikos mokykla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;5750;22428.56;22428.56;22428.56
"2016 1/12 SAU";191662566;"Karoliniškių muzikos mokykla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;1250;;;
"2016 1/12 SAU";191663091;"Lyra muzikos mokykla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;391.17;;;
"2016 1/12 SAU";191663287;"Moksleivių sveikatos centras";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;2563.92;28858.3;14380;14380
"2016 1/12 SAU";191663472;"Žirmūnai vaikų ir jaunimo klubas";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;208.33;2400;1340;1340
"2016 1/12 SAU";191663515;"Lakštingala vaikų ir jaunimo klubas";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;83.33;;;
"2016 1/12 SAU";191664421;"Šatrija vaikų ir jaunimo klubas";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;30.25;369;;
"2016 1/12 SAU";191665295;"Ąžuoliukas vaikų ir jaunimo klubas";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;83.33;;;
"2016 1/12 SAU";191713046;"Volungės darželis-mokykla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;351;;;
"2016 1/12 SAU";191818093;"Grigiškių meno mokykla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;2889.75;;;
"2016 1/12 SAU";191844444;"Saugaus eismo m-kla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;86.08;;;
"2016 1/12 SAU";290013960;"Vaduvos darželis-mokykla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;305.75;;;
"2016 1/12 SAU";290015630;"Nykštukas lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;165.17;;;
"2016 1/12 SAU";290019080;"Linelis lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;208.33;7000;5229;5229
"2016 1/12 SAU";290020620;"Žirmūnėliai lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;83.33;5323.44;5323.44;5323.44
"2016 1/12 SAU";290028510;"Žiburėlis darželis-mokykla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;58.33;11000;11000;11000
"2016 1/12 SAU";290031830;"Gelvonėlis lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.15.;4000145;1030000;250;5000;5000;5000
"2016 1/12 SAU";190011613;"Spragtukas lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.16.;4000145;1030000;12.5;;;
"2016 1/12 SAU";190012291;"Dainorėliai darželis-mokykla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.16.;4000145;1030000;25;25;25;25
"2016 1/12 SAU";190013589;"Gervelė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.16.;4000145;1030000;16.67;;;
"2016 1/12 SAU";190013774;"Žiogelis lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.16.;4000145;1030000;33.33;;;
"2016 1/12 SAU";190013817;"Pagrandukas lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.16.;4000145;1030000;16.67;;;
"2016 1/12 SAU";190015063;"Klevelis lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.16.;4000145;1030000;16.67;;;
"2016 1/12 SAU";190015782;"Krivūlė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.16.;4000145;1030000;27.08;90.2;90.2;90.2
"2016 1/12 SAU";190015978;"Vaidilutė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.16.;4000145;1030000;72.75;;;
"2016 1/12 SAU";190017114;"Kurpaitė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.16.;4000145;1030000;7.5;;;
"2016 1/12 SAU";190018935;"Drevinukas lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.16.;4000145;1030000;14.58;176;176;176
"2016 1/12 SAU";190019275;"Beržynėlis lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.16.;4000145;1030000;16.67;39;39;39
"2016 1/12 SAU";190020391;"Aušrelė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.16.;4000145;1030000;41.67;;;
"2016 1/12 SAU";190021155;"Ramunėlė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.16.;4000145;1030000;48.33;155;155;155
"2016 1/12 SAU";190021874;"Pabiručiai lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.16.;4000145;1030000;25;;;
"2016 1/12 SAU";190022780;"Pasakaitė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.16.;4000145;1030000;50.42;;;
"2016 1/12 SAU";190028858;"Prie pasakų parko lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.16.;4000145;1030000;41.67;;;
"2016 1/12 SAU";190029383;"Gintarėlis lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.16.;4000145;1030000;33.33;259.15;259.15;259.15
"2016 1/12 SAU";190031110;"Aušrinė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.16.;4000145;1030000;17.5;;;
"2016 1/12 SAU";190033271;"Gabijėlė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.16.;4000145;1030000;16.67;;;
"2016 1/12 SAU";191221415;"Jaunųjų turistų centras";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.16.;4000145;1030000;16.67;993.64;993.64;993.64
"2016 1/12 SAU";191662566;"Karoliniškių muzikos mokykla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.16.;4000145;1030000;72.42;;;
"2016 1/12 SAU";191662751;"Ąžuoliuko muzikos mokykla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.16.;4000145;1030000;4.17;99.54;99.54;99.54
"2016 1/12 SAU";191664574;"Liepsnelė vaikų ir jaunimo klubas";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.16.;4000145;1030000;29.17;;;
"2016 1/12 SAU";191818093;"Grigiškių meno mokykla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.16.;4000145;1030000;13.83;;;
"2016 1/12 SAU";290020620;"Žirmūnėliai lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.16.;4000145;1030000;41.67;;;
"2016 1/12 SAU";290029950;"Šermukšnėlė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.16.;4000145;1030000;12.5;;;
"2016 1/12 SAU";190012487;"Geniukų kalvė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.2.;4000145;1030000;8.33;48.43;48.43;48.43
"2016 1/12 SAU";190013055;"Rasa lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.2.;4000145;1030000;12.5;198.08;198.08;198.08
"2016 1/12 SAU";190016731;"Justinukas lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.2.;4000145;1030000;25;336.39;299.39;299.39
"2016 1/12 SAU";190017114;"Kurpaitė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.2.;4000145;1030000;12.5;;;
"2016 1/12 SAU";190017833;"Žvangutis lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.2.;4000145;1030000;7.08;10.7;;
"2016 1/12 SAU";190017986;"Sadutė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.2.;4000145;1030000;.83;;;
"2016 1/12 SAU";190018935;"Drevinukas lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.2.;4000145;1030000;6.25;;;
"2016 1/12 SAU";190019318;"Mažylis lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.2.;4000145;1030000;21.58;101.4;91.26;91.26
"2016 1/12 SAU";190020434;"Bangelė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.2.;4000145;1030000;16.67;111.36;27.63;27.63
"2016 1/12 SAU";190020587;"Markučių lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.2.;4000145;1030000;12.5;;;
"2016 1/12 SAU";190022061;"Saulutė darželis-mokykla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.2.;4000145;1030000;8.33;;;
"2016 1/12 SAU";190025214;"Giraitė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.2.;4000145;1030000;8.33;;;
"2016 1/12 SAU";190029383;"Gintarėlis lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.2.;4000145;1030000;12.5;;;
"2016 1/12 SAU";190030880;"Papartis lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.2.;4000145;1030000;20.83;;;
"2016 1/12 SAU";190031110;"Aušrinė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.2.;4000145;1030000;3.75;;;
"2016 1/12 SAU";190033848;"Vėrinėlis lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.2.;4000145;1030000;8.33;78.03;78.03;78.03
"2016 1/12 SAU";290019080;"Linelis lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.2.;4000145;1030000;7.5;;;
"2016 1/12 SAU";290023730;"Žibutė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.2.;4000145;1030000;12.5;47.58;47.58;47.58
"2016 1/12 SAU";190011613;"Spragtukas lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;8.33;;;
"2016 1/12 SAU";190012291;"Dainorėliai darželis-mokykla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;13.5;;;
"2016 1/12 SAU";190012487;"Geniukų kalvė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;33.33;;;
"2016 1/12 SAU";190013055;"Rasa lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;80.33;;;
"2016 1/12 SAU";190013774;"Žiogelis lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;16.67;;;
"2016 1/12 SAU";190013817;"Pagrandukas lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;16.67;;;
"2016 1/12 SAU";190014680;"Skroblinukas lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;83.33;;;
"2016 1/12 SAU";190016165;"Pelėdos pradinė mokykla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;18.33;;;
"2016 1/12 SAU";190016546;"Panerių vaikų darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;4.17;;;
"2016 1/12 SAU";190016731;"Justinukas lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;70.42;;;
"2016 1/12 SAU";190017114;"Kurpaitė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;8.33;;;
"2016 1/12 SAU";190017833;"Žvangutis lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;19.17;;;
"2016 1/12 SAU";190018554;"Molinukas lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;37.33;;;
"2016 1/12 SAU";190018935;"Drevinukas lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;100;;;
"2016 1/12 SAU";190019275;"Beržynėlis lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;25;;;
"2016 1/12 SAU";190019460;"Salvija lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;33.33;;;
"2016 1/12 SAU";190020434;"Bangelė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;50;;;
"2016 1/12 SAU";190020587;"Markučių lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;50;;;
"2016 1/12 SAU";190021155;"Ramunėlė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;16.67;;;
"2016 1/12 SAU";190021493;"Pipiras lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;41.67;;;
"2016 1/12 SAU";190021874;"Pabiručiai lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;33.33;;;
"2016 1/12 SAU";190022780;"Pasakaitė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;133.17;;;
"2016 1/12 SAU";190023882;"Obelėlė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;36.67;;;
"2016 1/12 SAU";190025214;"Giraitė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;33.33;;;
"2016 1/12 SAU";190025890;"Pušaitė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;41.67;;;
"2016 1/12 SAU";190026654;"Svajos darželis-mokykla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;41.67;;;
"2016 1/12 SAU";190027037;"Delfinukas lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;58.33;;;
"2016 1/12 SAU";190027375;"Medynėlis lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;20;;;
"2016 1/12 SAU";190028139;"Lokiukas darželis-mokykla";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;41.67;;;
"2016 1/12 SAU";190029045;"Jurginėlis lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;44.17;;;
"2016 1/12 SAU";190029383;"Gintarėlis lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;45;;;
"2016 1/12 SAU";190030880;"Papartis lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;66.67;;;
"2016 1/12 SAU";190031797;"Bitutė lopšelis-darželis";64;01100201;01;09.08.01.01.;09;2.2.1.1.1.20.;4000145;1030000;24.17;;;
