BIUDZETAS,ASIGNAVIMU_VALDYTOJAS,AV_DESCRIPTION,FIN_SALTINIS,FIN_DESCRIPTION,PRIEMONE,PRIEM_DESCRIPTION,PROGRAMA,PROG_DESCRIPTION,TIKSLAS,TIKSL_DESCRIPTION,FUNKCINE_KLAS,FUNK_DESCRIPTION,EKONOMINE_KLAS,EKON_DESCRIPTION,EKON_TIPAS,SAMATA,SAM_DESCRIPTION,PROG_VYKD,PROG_VYKD_DESCRIPTION,METINE_SUMA,I_KETV,II_KETV,III_KETV,IV_KETV
"2017 M VMS PROJ",188710061,Administracija,01,"Savivaldybės biudžeto lėšos",07010109,"Atvirų duomenų sklaidos plėtra",07,"Informacinės visuomenės plėtra",070101,"Kurti ir įgyvendinti elektroninio miesto projektus",01.03.03.01.,"Centralizuotos tiekimo ir pirkimo paslaugos, valstybei nuosavybės teise priklausančių arba nuomojamų pastatų naudojimas, kompiuterių ir duomenų apdorojimo tarnybų paslaugos",3.1.2.1.1.2.,"Kompiuterinė programinė įranga, kompiuterinės programinės įrangos licencijos",TURTUI,1500076,"Atvirų duomenų sklaidos plėtra",15000,"E. MIESTO DEPARTAMENTAS",21100,11100,10000,0,0
"2017 M VMS PROJ",188710061,Administracija,01,"Savivaldybės biudžeto lėšos",07010104,"Geoinformacinių sistemų integravimas su kitomis duomenų sistemomis",07,"Informacinės visuomenės plėtra",070101,"Kurti ir įgyvendinti elektroninio miesto projektus",01.03.03.01.,"Centralizuotos tiekimo ir pirkimo paslaugos, valstybei nuosavybės teise priklausančių arba nuomojamų pastatų naudojimas, kompiuterių ir duomenų apdorojimo tarnybų paslaugos",2.2.1.1.1.30.U.,"Kitos išlaidos KIS ,,Savivaldybė""",KITOS,1500008,"Geografinių informacinių sistemų palaikymas ir plėtra",15000,"E. MIESTO DEPARTAMENTAS",20000,,10000,10000,0
"2017 M VMS PROJ",188710061,Administracija,01,"Savivaldybės biudžeto lėšos",07010104,"Geoinformacinių sistemų integravimas su kitomis duomenų sistemomis",07,"Informacinės visuomenės plėtra",070101,"Kurti ir įgyvendinti elektroninio miesto projektus",01.03.03.01.,"Centralizuotos tiekimo ir pirkimo paslaugos, valstybei nuosavybės teise priklausančių arba nuomojamų pastatų naudojimas, kompiuterių ir duomenų apdorojimo tarnybų paslaugos",3.1.2.1.1.2.,"Kompiuterinė programinė įranga, kompiuterinės programinės įrangos licencijos",TURTUI,1500008,"Geografinių informacinių sistemų palaikymas ir plėtra",15000,"E. MIESTO DEPARTAMENTAS",1000,1000,0,0,0
"2017 M VMS PROJ",188710061,Administracija,01,"Savivaldybės biudžeto lėšos",07010110,"Atvirų kūrybinių dirbtuvių ir piliečių mokslo iniciatyvų skatinimas",07,"Informacinės visuomenės plėtra",070101,"Kurti ir įgyvendinti elektroninio miesto projektus",01.03.03.01.,"Centralizuotos tiekimo ir pirkimo paslaugos, valstybei nuosavybės teise priklausančių arba nuomojamų pastatų naudojimas, kompiuterių ir duomenų apdorojimo tarnybų paslaugos",2.2.1.1.1.30.U.,"Kitos išlaidos KIS ,,Savivaldybė""",KITOS,1500077,"Atvirų kūrybinių dirbtuvių ir piliečių mokslo iniciatyvų skatinimas",15000,"E. MIESTO DEPARTAMENTAS",50000,50000,0,0,0
"2017 M VMS PROJ",188710061,Administracija,01,"Savivaldybės biudžeto lėšos",07010106,"Aplinkos apsaugos optimizavimas elektroninėmis priemonėmis",07,"Informacinės visuomenės plėtra",070101,"Kurti ir įgyvendinti elektroninio miesto projektus",01.03.03.01.,"Centralizuotos tiekimo ir pirkimo paslaugos, valstybei nuosavybės teise priklausančių arba nuomojamų pastatų naudojimas, kompiuterių ir duomenų apdorojimo tarnybų paslaugos",2.2.1.1.1.30.U.,"Kitos išlaidos KIS ,,Savivaldybė""",KITOS,1500090,"Programinės įrangos, skirtos vietinės rinkliavos (už atliekų tvarkymą ir surinkimą) apskaitai ir administravimui, įsigijimas (SB)",15000,"E. MIESTO DEPARTAMENTAS",37700,10000,27700,0,0
"2017 M VMS PROJ",188710061,Administracija,01,"Savivaldybės biudžeto lėšos",07010109,"Atvirų duomenų sklaidos plėtra",07,"Informacinės visuomenės plėtra",070101,"Kurti ir įgyvendinti elektroninio miesto projektus",01.03.03.01.,"Centralizuotos tiekimo ir pirkimo paslaugos, valstybei nuosavybės teise priklausančių arba nuomojamų pastatų naudojimas, kompiuterių ir duomenų apdorojimo tarnybų paslaugos",2.2.1.1.1.30.U.,"Kitos išlaidos KIS ,,Savivaldybė""",KITOS,1500076,"Atvirų duomenų sklaidos plėtra",15000,"E. MIESTO DEPARTAMENTAS",168500,48500,40000,40000,40000
"2017 M VMS PROJ",188710061,Administracija,01,"Savivaldybės biudžeto lėšos",07010201,"Vidinės informacinių technologijų infrastruktūros palaikymas ir plėtra",07,"Informacinės visuomenės plėtra",070102,"Informacinių technologijų infrastruktūros palaikymas ir plėtra",01.03.03.01.,"Centralizuotos tiekimo ir pirkimo paslaugos, valstybei nuosavybės teise priklausančių arba nuomojamų pastatų naudojimas, kompiuterių ir duomenų apdorojimo tarnybų paslaugos",3.1.1.3.1.2.,"Kitos mašinos ir įrenginiai",TURTUI,1500001,"Kompiuterių ir duomenų apdorojimo tarnybų paslaugos (""KIS Savivaldybė"")",15000,"E. MIESTO DEPARTAMENTAS",361000,91000,90000,90000,90000
"2017 M VMS PROJ",188710061,Administracija,01,"Savivaldybės biudžeto lėšos",07010201,"Vidinės informacinių technologijų infrastruktūros palaikymas ir plėtra",07,"Informacinės visuomenės plėtra",070102,"Informacinių technologijų infrastruktūros palaikymas ir plėtra",01.03.03.01.,"Centralizuotos tiekimo ir pirkimo paslaugos, valstybei nuosavybės teise priklausančių arba nuomojamų pastatų naudojimas, kompiuterių ir duomenų apdorojimo tarnybų paslaugos",2.2.1.1.1.15.,"Ilgalaikio materialiojo turto einamasis remontas",KITOS,1500001,"Kompiuterių ir duomenų apdorojimo tarnybų paslaugos (""KIS Savivaldybė"")",15000,"E. MIESTO DEPARTAMENTAS",1800,,1000,800,0
"2017 M VMS PROJ",188710061,Administracija,01,"Savivaldybės biudžeto lėšos",07010201,"Vidinės informacinių technologijų infrastruktūros palaikymas ir plėtra",07,"Informacinės visuomenės plėtra",070102,"Informacinių technologijų infrastruktūros palaikymas ir plėtra",01.03.03.01.,"Centralizuotos tiekimo ir pirkimo paslaugos, valstybei nuosavybės teise priklausančių arba nuomojamų pastatų naudojimas, kompiuterių ir duomenų apdorojimo tarnybų paslaugos",2.2.1.1.1.5.,"Ryšių paslaugos",KITOS,1500001,"Kompiuterių ir duomenų apdorojimo tarnybų paslaugos (""KIS Savivaldybė"")",15000,"E. MIESTO DEPARTAMENTAS",24300,6000,6000,6300,6000
"2017 M VMS PROJ",188710061,Administracija,01,"Savivaldybės biudžeto lėšos",07010201,"Vidinės informacinių technologijų infrastruktūros palaikymas ir plėtra",07,"Informacinės visuomenės plėtra",070102,"Informacinių technologijų infrastruktūros palaikymas ir plėtra",01.03.03.01.,"Centralizuotos tiekimo ir pirkimo paslaugos, valstybei nuosavybės teise priklausančių arba nuomojamų pastatų naudojimas, kompiuterių ir duomenų apdorojimo tarnybų paslaugos",2.2.1.1.1.10.,"Kitos prekės",KITOS,1500001,"Kompiuterių ir duomenų apdorojimo tarnybų paslaugos (""KIS Savivaldybė"")",15000,"E. MIESTO DEPARTAMENTAS",44000,11000,11000,11000,11000
"2017 M VMS PROJ",188710061,Administracija,01,"Savivaldybės biudžeto lėšos",07010201,"Vidinės informacinių technologijų infrastruktūros palaikymas ir plėtra",07,"Informacinės visuomenės plėtra",070102,"Informacinių technologijų infrastruktūros palaikymas ir plėtra",01.03.03.01.,"Centralizuotos tiekimo ir pirkimo paslaugos, valstybei nuosavybės teise priklausančių arba nuomojamų pastatų naudojimas, kompiuterių ir duomenų apdorojimo tarnybų paslaugos",3.1.2.1.1.2.,"Kompiuterinė programinė įranga, kompiuterinės programinės įrangos licencijos",TURTUI,1500001,"Kompiuterių ir duomenų apdorojimo tarnybų paslaugos (""KIS Savivaldybė"")",15000,"E. MIESTO DEPARTAMENTAS",160500,40000,40000,40500,40000
"2017 M VMS PROJ",188710061,Administracija,01,"Savivaldybės biudžeto lėšos",07010201,"Vidinės informacinių technologijų infrastruktūros palaikymas ir plėtra",07,"Informacinės visuomenės plėtra",070102,"Informacinių technologijų infrastruktūros palaikymas ir plėtra",01.03.03.01.,"Centralizuotos tiekimo ir pirkimo paslaugos, valstybei nuosavybės teise priklausančių arba nuomojamų pastatų naudojimas, kompiuterių ir duomenų apdorojimo tarnybų paslaugos",2.2.1.1.1.30.U.,"Kitos išlaidos KIS ,,Savivaldybė""",KITOS,1500001,"Kompiuterių ir duomenų apdorojimo tarnybų paslaugos (""KIS Savivaldybė"")",15000,"E. MIESTO DEPARTAMENTAS",330900,100000,100000,80000,50900
"2017 M VMS PROJ",188710061,Administracija,01,"Savivaldybės biudžeto lėšos",07010202002,"Finansų valdymo ir apskaitos sistemos plėtra - III etapas",07,"Informacinės visuomenės plėtra",070102,"Informacinių technologijų infrastruktūros palaikymas ir plėtra",01.03.03.01.,"Centralizuotos tiekimo ir pirkimo paslaugos, valstybei nuosavybės teise priklausančių arba nuomojamų pastatų naudojimas, kompiuterių ir duomenų apdorojimo tarnybų paslaugos",3.1.2.1.1.2.,"Kompiuterinė programinė įranga, kompiuterinės programinės įrangos licencijos",TURTUI,1500004,"Finansų valdymo ir apskaitos sistema",15000,"E. MIESTO DEPARTAMENTAS",101700,51700,17000,17000,16000
"2017 M VMS PROJ",188710061,Administracija,01,"Savivaldybės biudžeto lėšos",07010201,"Vidinės informacinių technologijų infrastruktūros palaikymas ir plėtra",07,"Informacinės visuomenės plėtra",070102,"Informacinių technologijų infrastruktūros palaikymas ir plėtra",01.03.03.01.,"Centralizuotos tiekimo ir pirkimo paslaugos, valstybei nuosavybės teise priklausančių arba nuomojamų pastatų naudojimas, kompiuterių ir duomenų apdorojimo tarnybų paslaugos",2.2.1.1.1.14.,"Ilgalaikio materialiojo ir nematerialiojo turto nuoma",KITOS,1500001,"Kompiuterių ir duomenų apdorojimo tarnybų paslaugos (""KIS Savivaldybė"")",15000,"E. MIESTO DEPARTAMENTAS",243400,40000,82800,82800,37800
"2017 M VMS PROJ",188710061,Administracija,01,"Savivaldybės biudžeto lėšos",07010202002,"Finansų valdymo ir apskaitos sistemos plėtra - III etapas",07,"Informacinės visuomenės plėtra",070102,"Informacinių technologijų infrastruktūros palaikymas ir plėtra",01.03.03.01.,"Centralizuotos tiekimo ir pirkimo paslaugos, valstybei nuosavybės teise priklausančių arba nuomojamų pastatų naudojimas, kompiuterių ir duomenų apdorojimo tarnybų paslaugos",2.2.1.1.1.30.U.,"Kitos išlaidos KIS ,,Savivaldybė""",KITOS,1500004,"Finansų valdymo ir apskaitos sistema",15000,"E. MIESTO DEPARTAMENTAS",193600,48600,49000,48000,48000
"2017 M VMS PROJ",188710061,Administracija,01,"Savivaldybės biudžeto lėšos",07010206,"Paslaugų ir asmenų aptarnavimo kokybės gerinimas",07,"Informacinės visuomenės plėtra",070102,"Informacinių technologijų infrastruktūros palaikymas ir plėtra",01.03.03.01.,"Centralizuotos tiekimo ir pirkimo paslaugos, valstybei nuosavybės teise priklausančių arba nuomojamų pastatų naudojimas, kompiuterių ir duomenų apdorojimo tarnybų paslaugos",2.2.1.1.1.30.U.,"Kitos išlaidos KIS ,,Savivaldybė""",KITOS,1500014,"Paslaugų ir asmenų aptarnavimo kokybės gerinimas",15000,"E. MIESTO DEPARTAMENTAS",20000,,,,20000
"2017 M VMS PROJ",188710061,Administracija,01,"Savivaldybės biudžeto lėšos",07010302,"Vilniaus miesto kartografinių duomenų bazių kūrimas ir palaikymas",07,"Informacinės visuomenės plėtra",070103,"Modernizuoti miesto planavimo, projektavimo ir statybų valdymo procesus",01.03.03.01.,"Centralizuotos tiekimo ir pirkimo paslaugos, valstybei nuosavybės teise priklausančių arba nuomojamų pastatų naudojimas, kompiuterių ir duomenų apdorojimo tarnybų paslaugos",3.1.2.1.1.5.,"Kitas nematerialusis turtas",TURTUI,1500006,"Vilniaus miesto kartografinių duomenų bazių kūrimas ir palaikymas",15000,"E. MIESTO DEPARTAMENTAS",125400,105400,20000,0,0
"2017 M VMS PROJ",188710061,Administracija,01,"Savivaldybės biudžeto lėšos",07010301,"Vilniaus teritorijų planavimo ir statybų duomenų banko kūrimas ir palaikymas",07,"Informacinės visuomenės plėtra",070103,"Modernizuoti miesto planavimo, projektavimo ir statybų valdymo procesus",01.03.03.01.,"Centralizuotos tiekimo ir pirkimo paslaugos, valstybei nuosavybės teise priklausančių arba nuomojamų pastatų naudojimas, kompiuterių ir duomenų apdorojimo tarnybų paslaugos",3.1.2.1.1.5.,"Kitas nematerialusis turtas",TURTUI,1500007,"Vilniaus teritorijų planavimo ir statybų duomenų banko kūrimas ir palaikymas GIS pagrindu",15000,"E. MIESTO DEPARTAMENTAS",235200,223100,12100,0,0
"2017 M VMS PROJ",188710061,Administracija,01,"Savivaldybės biudžeto lėšos",07010302,"Vilniaus miesto kartografinių duomenų bazių kūrimas ir palaikymas",07,"Informacinės visuomenės plėtra",070103,"Modernizuoti miesto planavimo, projektavimo ir statybų valdymo procesus",01.03.03.01.,"Centralizuotos tiekimo ir pirkimo paslaugos, valstybei nuosavybės teise priklausančių arba nuomojamų pastatų naudojimas, kompiuterių ir duomenų apdorojimo tarnybų paslaugos",2.2.1.1.1.30.U.,"Kitos išlaidos KIS ,,Savivaldybė""",KITOS,1500006,"Vilniaus miesto kartografinių duomenų bazių kūrimas ir palaikymas",15000,"E. MIESTO DEPARTAMENTAS",5300,5300,0,0,0
"2017 M VMS PROJ",188710061,Administracija,01,"Savivaldybės biudžeto lėšos",07010301,"Vilniaus teritorijų planavimo ir statybų duomenų banko kūrimas ir palaikymas",07,"Informacinės visuomenės plėtra",070103,"Modernizuoti miesto planavimo, projektavimo ir statybų valdymo procesus",01.03.03.01.,"Centralizuotos tiekimo ir pirkimo paslaugos, valstybei nuosavybės teise priklausančių arba nuomojamų pastatų naudojimas, kompiuterių ir duomenų apdorojimo tarnybų paslaugos",2.2.1.1.1.30.U.,"Kitos išlaidos KIS ,,Savivaldybė""",KITOS,1500007,"Vilniaus teritorijų planavimo ir statybų duomenų banko kūrimas ir palaikymas GIS pagrindu",15000,"E. MIESTO DEPARTAMENTAS",23800,23800,0,0,0
"2017 M VMS PROJ",188710061,Administracija,01,"Savivaldybės biudžeto lėšos",08010102,"Paramos priemonių smulkiajam ir vidutiniam verslui įgyvendinimas 2.2.1.2, 2.2.2.1, 2.2.2.2, 2.2.2.3, 2.2.2.6",08,"Sąlygų verslo plėtrai sudarymas ir patrauklios investicijoms aplinkos formavimas",080101,"Verslo įmonių skatinimas",04.01.01.01.,"Dotacijos ir paskolos arba subsidijos paremiant bendrą ekonominę ir komercinę politiką ir programas",2.8.1.1.1.2.,"Kitiems einamiesiems tikslams",KITOS,8000109,"Įstaigų reorganizavimas ir/arba likvidavimas",188710061,"Savivaldybės administracija",18000,,6000,6000,6000
"2017 M VMS PROJ",188710061,Administracija,01,"Savivaldybės biudžeto lėšos",08020101,"Patrauklaus investuotojams miesto įvaizdžio sudarymas 2.1.2.2",08,"Sąlygų verslo plėtrai sudarymas ir patrauklios investicijoms aplinkos formavimas",080201,"Palankios aplinkos vidaus ir užsienio investuotojams užtikrinimas",04.07.05.01.,"Kiti jokiai grupei nepriskirti su kita ekonomine veikla susiję reikalai",2.8.1.1.1.2.,"Kitiems einamiesiems tikslams",KITOS,8000038,"2009-12-14 Administracijos direktoriaus  įsakymas Nr.30-2172 “Dėl lėšų skyrimo iš administracijos direktoriaus rezervo“",188710061,"Savivaldybės administracija",1510000,367000,430000,433000,280000
"2017 M VMS PROJ",188710061,Administracija,01,"Savivaldybės biudžeto lėšos",08020104,"Vilniaus kino biuro veiklos palaikymas",08,"Sąlygų verslo plėtrai sudarymas ir patrauklios investicijoms aplinkos formavimas",080201,"Palankios aplinkos vidaus ir užsienio investuotojams užtikrinimas",04.01.01.06.,"Standartizacijos darbų, metrologijos bei akreditacijos sistemos koordinavimas, priežiūra ir kontrolė",2.8.1.1.1.2.,"Kitiems einamiesiems tikslams",KITOS,8000086,"Vilniaus kino biuro veiklos palaikymas",188710061,"Savivaldybės administracija",30000,7000,9900,6300,6800
"2017 M VMS PROJ",300620381,"Vilniaus miesto centrinė biblioteka",01,"Savivaldybės biudžeto lėšos",09010101,"Atitinkamos kvalifikacijos darbo jėgos samda, aprūpinimas būtinomis darbo priemonėmis ir sąlygų darbui sudarymas",09,"Kultūros veiklos plėtra ir jos vaidmens bendruomenės gyvenime stiprinimas",090101,"Organizuoti bibliotekų darbą",08.02.01.01.,Bibliotekos,2.2.1.1.1.8.,Spaudiniai,KITOS,4000521,"Bibliotekų išlaikymas ir jų darbo organizavimas (be nuomos)",1030000,"Miesto ūkio departamentas",53000,14000,14000,13000,12000
"2017 M VMS PROJ",188710061,Administracija,01,"Savivaldybės biudžeto lėšos",09010101,"Atitinkamos kvalifikacijos darbo jėgos samda, aprūpinimas būtinomis darbo priemonėmis ir sąlygų darbui sudarymas",09,"Kultūros veiklos plėtra ir jos vaidmens bendruomenės gyvenime stiprinimas",090101,"Organizuoti bibliotekų darbą",08.02.01.01.,Bibliotekos,2.1.2.1.1.1.,"Socialinio draudimo įmokos",KITOS,4000552,"Muziejų išlaikymas ir jų darbo organizavimas(remonto darbai)",1030000,"Miesto ūkio departamentas",7700,600,1600,3100,2400
"2017 M VMS PROJ",300620381,"Vilniaus miesto centrinė biblioteka",01,"Savivaldybės biudžeto lėšos",09010101,"Atitinkamos kvalifikacijos darbo jėgos samda, aprūpinimas būtinomis darbo priemonėmis ir sąlygų darbui sudarymas",09,"Kultūros veiklos plėtra ir jos vaidmens bendruomenės gyvenime stiprinimas",090101,"Organizuoti bibliotekų darbą",08.02.01.01.,Bibliotekos,2.2.1.1.1.10.,"Kitos prekės",KITOS,4000521,"Bibliotekų išlaikymas ir jų darbo organizavimas (be nuomos)",1030000,"Miesto ūkio departamentas",25000,7000,6000,6000,6000
"2017 M VMS PROJ",188710061,Administracija,01,"Savivaldybės biudžeto lėšos",09010101,"Atitinkamos kvalifikacijos darbo jėgos samda, aprūpinimas būtinomis darbo priemonėmis ir sąlygų darbui sudarymas",09,"Kultūros veiklos plėtra ir jos vaidmens bendruomenės gyvenime stiprinimas",090101,"Organizuoti bibliotekų darbą",08.02.01.01.,Bibliotekos,2.2.1.1.1.10.,"Kitos prekės",KITOS,4000552,"Muziejų išlaikymas ir jų darbo organizavimas(remonto darbai)",1030000,"Miesto ūkio departamentas",28000,3000,5000,5000,15000
"2017 M VMS PROJ",188710061,Administracija,01,"Savivaldybės biudžeto lėšos",09010101,"Atitinkamos kvalifikacijos darbo jėgos samda, aprūpinimas būtinomis darbo priemonėmis ir sąlygų darbui sudarymas",09,"Kultūros veiklos plėtra ir jos vaidmens bendruomenės gyvenime stiprinimas",090101,"Organizuoti bibliotekų darbą",08.02.01.01.,Bibliotekos,2.2.1.1.1.30.L.,"kitos išlaidos",KITOS,4000552,"Muziejų išlaikymas ir jų darbo organizavimas(remonto darbai)",1030000,"Miesto ūkio departamentas",53000,10000,20000,20000,3000
