Reikðmë	Iðversta reikðmë	Apraðas	Ájungtas	Nuo	Iki	[  ]	
14010116	14010116	Subsidijos vietinëms katilinëms	*			..Ne....Ne...	
14010117	14010117	Subsidijos vieðajam transportui	*			..Ne....Ne...	
14010118	14010118	Aikðteliø, ávaþiavimø ir kiemø statiniø  seniûnijø teritorijose remontas ir iðplëtimas	*			..Ne....Ne...	
14010118001	14010118001	Nenaudojama				..Ne.......	
14010119	14010119	Gyvenamøjø namø ðilumos punktø atnaujinimas	*			..Ne....Ne...	
14010120	14010120	Neplanuoti darbai ið Administracijos direktoriaus  rezervo	*			..Ne....Ne...	
14010121	14010121	Vaikø þaidimo aikðteliø árengimas ir esanèiø atnaujinimas	*			..Ne....Ne...	
14010121001	14010121001	Naujø vaikø þaidimo aikðteliø árengimas	*			..Ne.......	
14010122	14010122	Miesto papuoðimas ir parengimas ávairioms ðventëms	*			..Ne....Ne...	
14010123	14010123	Gatviø techninë inventorizacija ir teisinë registracija	*			..Ne....Ne...	
14010124	14010124	Beglobiø gyvûnø gaudymas, karantinavimas, ðvietëjiðka veikla	*			..Ne....Ne...	
14010125	14010125	Riedutininkø ir krepðinio aikðteliø árengimas ir prieþiûrà	*			..Ne....Ne...	
14010126	14010126	Statiniø, kuriø savininkai nenustatyti, avarinës bûklës likvidavimas	*			..Ne....Ne...	
14010127	14010127	Ávaþiavimø á miestà sutvarkymas, pasirengimas "Vilnius - Europos kultûros sostinë 2009"	*			..Ne....Ne...	
14010127001	14010127001	Ávaþiavimø á miestà sutvarkymas, pasirengimas "Vilnius - Europos kultûros sostinë 2009" (apðvietimo, fasadø, ðaligatviø tvarkymas) programai	*			..Ne.......	
14010128	14010128	Eismo saugumo priemoniø ir ðviesoforø árengimo projektavimas	*			..Ne....Ne...	
14010129	14010129	Susisiekimo statiniø, lietaus nuotekø tinklø, eismo reguliavimo priemoniø prieþiûra ir  remontas	*			..Ne.......	
14010130	14010130	Komunaliniø statiniø prieþiûra	*			..Ne.......	
14010131	14010131	Kiti komunalinio ûkio  darbai ir paslaugos	*			..Ne.......	
14010132	14010132	Inþinerinës infrastruktûros prieþiûra ir atnaujinimas, gyvenamøjø namø ðilumos  punktø atnaujinimas	*			..Ne.......	
14010133	14010133	Kraðtovaizdþio formavimo darbai (medþiø ir krûmø kirtimas)	*			..Ne.......	
14010134	14010134	Kapiniø sutvarkymas Irkutsko srityje	*			..Ne.......	
14010135	14010135	Gyvenamøjø kvartalø kiemø, pravaþiavimo keliø, gatviø, automobiliø stovëjimo aikðteliø dangos kapitalinis remontas, þenklinimas ir apðvietimo plëtra	*			..Ne.......	
14010135001	14010135001	Gyvenamøjø kvartalø kiemø, pravaþiavimo keliø, gatviø, automobiliø stovëjimo aikðteliø dangos kapitalinis remontas, þenklinimas ir apðvietimo plëtra	*			..Ne.......	
14010136	14010136	Prognozuojama skola uþ 2008 ir 2009 metais atliktus darbus	*			..Ne.......	
14010137	14010137	Delspinigiai ir palûkanos uþ pavëluotus mokëjimus	*			..Ne.......	
14010138	14010138	Ne pagal tikslinæ paskirtá panaudotø aplinkos apsaugos rëmimo specialiosios programos lëðø gràþinimas	*			..Ne.......	
14010139	14010139	Teismo iðlaidoms apmokëti (bylinëjimosi iðlaidos, turtinës þalos atlyginimas, pagal Taikos sutartis priskaièiuotos palûkanos ir kitos iðlaidos)	*			..Ne.......	
14010140	14010140	Subsidijos vandens tiekimo ir nuotekø tvarkymo tarifui	*			..Ne.......	
14010141	14010141	Pastatø konstrukcijø ir inþineriniø tinklø prieþiûra	*			..Ne.......	
14010142	14010142	Skolos uþ atliktus darbus apmokëjimas	*			..Ne.......	
14010143	14010143	Gatviø, keliø ir lietaus nuotekø tinklø prieþiûra ir remontas	*			..Ne.......	
14010144	14010144	Vilniaus miesto savivaldybës atsinaujinanèiø iðtekliø energijos naudojimo plëtros veiksmø planas 2012-2020 m.	*			..Ne.......	
14010145	14010145	Tvarios energijos veiksmø plano rengimas ágyvendinti Merø paktà	*			..Ne.......	
14010146	14010146	Energetinës paslaugos ikimokyklinio ugdymo ástaigose (darþeliuose) ir ðvietimo ástaigose (mokyklose)	*			..Ne.......	
1402	1402	Diegiant naujas technologijas, modernizuoti miesto infrastruktûros objektus	*			..Ne....Ne...	
140201	140201	Diegiant naujas technologijas, modernizuoti miesto komunaliniø objektø ir inþineriniø tinklø prieþiûrà	*			..Ne....Ne...	
14020101	14020101	Tiltø remonto ir rekonstrukcijos ekonominio pagrástumo analizë	*			..Ne....Ne...	
14020102	14020102	Naujø technologijø taikymas gatviø dangø árengimui, asfaltbetonio miðiniø analizë ir jø tobulinimas, gatviø dangø tiesimo ir remonto darbø  kontrolës analizë	*			..Ne....Ne...	
14020103	14020103	Transporto srautø analizavimas ir prognozavimas, eismo valdymo koordinavimas, eismo saugumo priemoniø diegimas	*			..Ne....Ne...	
14020104	14020104	Gatviø apðvietimo sistemos modernizavimas, ádiegiant apðvietimo maitinimo sistemà su daliniu valdomu apðvietimo prigesinimu	*			..Ne....Ne...	
14020105	14020105	Ðilumos punktø prie gyvenamøjø namø atnaujinimas	*			..Ne....Ne...	
14020106	14020106	Inþineriniø tinklø (vandentiekio, nuotekø ir elektros) prie gyvenamøjø namø atnaujinimas	*			..Ne....Ne...	
14020107	14020107	Vieðøjø tualetø remontas (savivaldybës biudþetas)	*			..Ne.......	
14020108	14020108	Gyvenamøjø kvartalø privaþiavimo keliø, gatviø, automobiliø stovëjimo aikðteliø dangos kapitaliniam remontui, þenklinimui ir apðvietimo plëtrai (privatizavimo fondas)	*			..Ne.......	
14020109	14020109	Gyvenamøjø kvartalø privaþiavimo keliø, gatviø, automobiliø stovëjimo aikðteliø dangos kapitaliniam remontui, þenklinimui ir apðvietimo plëtrai (skolintos lëðos)				..Ne.......	
14020110	14020110	Ávaþiavimo á miestà sutvarkymas, pasirengimas Vilnius-Europos kultûros sostinë 2009 (privatizavimo fondas)	*			..Ne.......	
14020111	14020111	Neoficialus NATO gynybos reikalø ministrø susitikimas	*			..Ne.......	
14B	14B	Miesto infrastruktûros objektø prieþiûra ir modernizavimas	*			..Ne....Ne...	
15	15	Miesto infrastruktûros objektø plëtra	*			..Ne....Ne...	
1501	1501	Plësti, vystyti ir modernizuoti miesto komunalinius objektus	*			..Ne....Ne...	
150101	150101	Miesto iðoriniø transporto ryðiø plëtra	*			..Ne....Ne...	
15010101	15010101	Transeuropinio tinklo jungtis - Vilniaus miesto vakarinio aplinkkelio I etapas (nuo Oslo g. iki L. Asanavièiûtës g.)	*			..Ne....Ne...	
15010101001	15010101001	Transeuropinio tinklo jungtis - Vilniaus miesto vakarinio aplinkkelio I etapas (nuo Oslo g. iki L. Asanavièiûtës g.)	*			..Taip.......	
15010101B	15010101B	IX transporto koridoriaus trûkstamosios grandies statyba - Vilniaus vakarinis aplinkelis (projektavimas ir statyba)	*			..Ne....Ne...	
15010102	15010102	Transeuropinio tinklo jungtis - Vilniaus miesto vakarinio aplinkkelio II etapas (nuo L. Asanavièiûtës g. iki Ozo g.)	*			..Ne....Ne...	
15010102001	15010102001	Transeuropinio tinklo jungtis - Vilniaus miesto vakarinio aplinkkelio II etapas (nuo L. Asanavièiûtës g. iki Ozo g.)	*			..Taip.......	
15010102B	15010102B	IX transporto koridoriaus trûkstamosios grandies statyba - Vilniaus pietinis aplinkelis (ES Nr.2004/LT/16/C/PT/008) (projektavimas ir statyba)	*			..Ne....Ne...	
15010103	15010103	Transeuropinio tinklo jungtis - Vilniaus miesto vakarinio aplinkkelio IA etapas (Lazdynø tilto rekonstrukcija)	*			..Ne....Ne...	
15010103001	15010103001	Transeuropinio tinklo jungtis - Vilniaus miesto vakarinio aplinkkelio IA etapas (Lazdynø tilto rekonstrukcija)	*			..Ne.......Taip	
15010104	15010104	IXB transporto koridoriaus trûkstamos grandies statyba - Vilniaus pietinis aplinkkelis (ES Nr.2004/LT/16/C/PT/008) (projektavimas ir statyba)	*			..Ne....Ne...	
15010104001	15010104001	IXB transporto koridoriaus trûkstamos grandies statyba - Vilniaus pietinis aplinkkelis (ES Nr. 2004/LT/16/C/PT/008) (projektavimas ir statyba)	*			..Ne.......	
15010105	15010105	Dviejø lygiø Geleþinio Vilko - Ukmergës - Þalgirio gatviø sankryþa: II etapas Ukmergës - Geleþinio Vilko - Þalgirio g. dviejø lygiø sankryþø rekonstrukcija	*			..Ne....Ne...	
15010105B	15010105B	Geleþinio Vilko g. tarp Goðtauto g. ir Pietario g. rekonstrukcija ir G.Vilties g. rekonstrukcija	*			..Ne....Ne...	
15010106	15010106	Geleþinio Vilko g. tarp Goðtauto g. ir Pietario g. rekonstrukcija ir G.Vilties g. rekonstrukcija	*			..Ne....Ne...	
15010106001	15010106001	Geleþinio Vilko g. tarp Goðtauto g. ir Pietario g. rekonstrukcija ir G.Vilties g. rekonstrukcija	*			..Ne.......	
15010106B	15010106B	Geleþinio Vilko gatvës nuo Mokyklos gatvës iki Molëtø plento statyba	*			..Ne....Ne...	
15010107	15010107	Geleþinio Vilko gatvës nuo Mokyklos gatvës iki Molëtø plento statyba	*			..Ne....Ne...	
15010107B	15010107B	Ukmergës - Ateities ir Laisvës pr. rekonstrukcija	*			..Ne....Ne...	
15010108	15010108	Ukmergës g., Ateities g. ir Laisvës pr. rekonstrukcija	*			..Ne....Ne...	
15010108001	15010108001	Ukmergës g., Ateities g. ir Laisvës pr. rekonstrukcija	*			..Ne.......	
15010108B	15010108B	Dariaus ir Girëno g. viaduko per geleþinkelá su prieigomis rekonstrukcija	*			..Ne....Ne...	
15010109	15010109	Dariaus ir Girëno g. viaduko per geleþinkelá su prieigomis rekonstrukcija	*			..Ne....Ne...	
15010109B	15010109B	Automatizuotos  ðviesoforø reguliavimo ir valdymo sistemø ádiegimas	*			..Ne....Ne...	
15010110	15010110	Tarptautinës dviraèiø turizmo trasos "Eurovelo-11" árengimas Vilniaus mieste (projektavimas ir statyba)	*			..Ne....Ne...	
15010110001	15010110001	Tarptautinës dviraèiø turizmo trasos "Eurovelo-11" árengimas Vilniaus mieste (projektavimas ir statyba)	*			..Ne.......	
15010110B	15010110B	Tarptautinës dviraèiø turizmo trasos "Eurovelo-11"árengimas Vilniaus mieste (projektavimas ir statyba)	*			..Ne....Ne...	
15010111	15010111	Esamø dviraèiø takø sujungimas, projektuojant ir ágyvendinant saugià pësèiøjø bei dviraèiø eismo infrastruktûrà	*			..Ne....Ne...	
15010111001	15010111001	Vilniaus miesto dviraèiø takø specialiojo plano parengimas	*			..Taip.......	
15010112	15010112	Paraiðkø ir projektø finansavimui ið ES fondø techninës dokumentacijos rengimui	*			..Ne....Ne...	
15010112001	15010112001	Paraiðkø ir projektø, finansuojamø ið ES fondø, techninës dokumentacijos rengimui	*			..Ne.......	
15010112002	15010112002	Vilniaus Vakarinio aplinkkelio, paraiðkø ir projektø finansavimui ið ES fondø, techninës dokumentacijos rengimui	*			..Taip.......	
15010112B	15010112B	Paraiðkø ir projektø finansavimui ið ES fondø techninës dokumentacijos rengimui	*			..Ne....Ne...	
15010113	15010113	Nemenèinës plento rekonstrukcija nuo Kairënø gatvës iki miesto ribos	*			..Ne....Ne...	
15010114	15010114	Geleþinio Vilko gatvës nuo Savanoriø prospekto iki Konarskio gatvës rekonstravimas	*			..Ne....Ne...	
15010115	15010115	Geleþinio Vilko gatvës nuo A.Goðtauto gatvës iki M.K.Èiurlionio gatvës rekonstravimas	*			..Ne.......	
15010115001	15010115001	Geleþinio Vilko gatvës nuo A.Goðtauto gatvës iki M.K.Èiurlionio gatvës rekonstravimas	*			..Taip.......	
15010116	15010116	Transeuropinio tinklo jungtis - Vilniaus miesto vakarinio aplinkelio III etapas (nuo Ozo g.)	*			..Ne.......	
15010116001	15010116001	Transeuropinio tinklo jungtis - Vilniaus miesto vakarinio aplinkelio III etapas (nuo Ozo g.)	*			..Taip.......	
15010116002	15010116002	Transeuropinio tinklo jungtis - Vilniaus miesto vakarinio aplinkelio III etapas (nuo Ozo g.) (statyba)	*			..Taip.......	
15010117	15010117	110 kV orinës elektros perdavimo linijos pakeitimas kabeline	*			..Ne.......	
15010117001	15010117001	110 kV orinës elektros perdavimo linijos pakeitimas kabeline nuo L.Asanavièiûtës g. iki Ozo g.	*			..Taip.......	
15010117002	15010117002	110 kV orinës elektros perdavimo linijos pakeitimas kabeline nuo Ozo g. iki Ðiaurinës g.	*			..Taip.......	
150102	150102	Reprezentaciniai  transporto ryðiø ir kiti objektai	*			..Ne....Ne...	
15010201	15010201	Gedimino prospekto rekonstrukcija (projektavimas ir statyba, III etapas)	*			..Ne....Ne...	
15010201001	15010201001	Gedimino prospekto rekonstrukcija (projektavimas ir statyba) (III etapas)	*			..Ne.......	
15010201B	15010201B	Gedimino prospekto rekonstrukcija (projektavimas ir statyba, III etapas)	*			..Ne....Ne...	
15010202	15010202	Vilniaus gatvës rekonstrukcija	*			..Ne....Ne...	
15010203	15010203	Automatizuotos  ðviesoforø reguliavimo ir valdymo sistemø ádiegimas	*			..Ne....Ne...	
15010203001	15010203001	Automatizuotos  ðviesoforø reguliavimo ir valdymo sistemos ádiegimas	*			..Taip.......	
15010204	15010204	Konstitucijos prospekto II eilë	*			..Ne....Ne...	
15010205	15010205	Maþosios architektûros formos centrinëje miesto dalyje	*			..Ne....Ne...	
15010206	15010206	Kernavës tilto statyba	*			..Ne....Ne...	
15010207	15010207	Kernavës gatvës tarp Lvovo ir Þalgirio gatviø rekonstrukcija	*			..Ne....Ne...	
15010208	15010208	Transporto jungtis nuo Konstitucijos prospekto iki Ukmergës gatvës	*			..Ne....Ne...	
15010208B	15010208B	Transporto jungtis nuo Konstitucijos prospekto iki Ukmergës gatvës	*			..Ne....Ne...	
15010209	15010209	Transporto koridorius "Oro uostas - centras"	*			..Ne....Ne...	
15010210	15010210	Ðvitrigailos gatvës tarp Paneriø ir Kauno gatviø rekonstrukcija	*			..Ne....Ne...	
15010211	15010211	Árengti vieðàjà infrastruktûrà, siekiant sudaryti palankesnes sàlygas Jono Pauliaus II piligrimø kelio objektø lankymui (2007 - 2020 metø reikmëms)	*			..Ne.......	
15010211001	15010211001	Jono Pauliaus II piligrimø kelio objektø lankymo vieðosios infrastruktûros árengimas	*			..Ne.......	
15010212	15010212	Nacionalinis stadionas. Inþinerinë ir susisiekimo infrastruktûra.	*			..Ne.......	
15010212001	15010212001	Nacionalinio stadiono inþinerinës ir susisiekimo infrastruktûros projektavimas ir statyba	*			..Ne.......	
15010213	15010213	B. Radvilaitës gatvës rekonstrukcija	*			..Ne.......	
150103	150103	Miesto vidiniø transporto ryðiø plëtra	*			..Ne....Ne...	
15010301	15010301	Antþeminiø automobiliø stovëjimo aikðteliø árengimas ir iðplëtimas	*			..Ne....Ne...	
15010302	15010302	Poþeminiø automobiliø stovëjimo aikðteliø árengimas	*			..Ne....Ne...	
15010302001	15010302001	Poþeminiø automobiliø stovëjimo aikðteliø árengimas	*			..Ne.......	
15010302B	15010302B	Poþeminiø automobiliø stovëjimo aikðteliø árengimas	*			..Ne....Ne...	
15010303	15010303	Bazilijonø g. nuo Pylimo g. iki Auðros vartø g. remontas	*			..Ne....Ne...	
15010304	15010304	Eiðiðkiø plento  rekonstrukcija	*			..Ne....Ne...	
15010305	15010305	Gatviø dangø remontas ir apðvietimo árengimas su fiziniø - juridiniø asmenø 50 proc. finansavimu	*			..Ne....Ne...	
15010306	15010306	Gynëjø g.  rekonstrukcija	*			..Ne....Ne...	
15010307	15010307	Pilaitës prospekto statyba I etapo II kelio juostos statyba	*			..Ne....Ne...	
15010307B	15010307B	Eiðiðkiø plento  rekonstrukcija	*			..Ne....Ne...	
15010308	15010308	Krokuvos g. sankryþos su Kalvarijø g. projektavimas ir statyba (V. m. tarybos 2004-06-23 spr. Nr. 1-452)	*			..Ne....Ne...	
15010309	15010309	Krokuvos g. rekonstrukcija	*			..Ne....Ne...	
15010310	15010310	Greitojo tramvajaus A marðruto ávedimas (nuo 2008 m. priemonë netæsiama)	*			..Ne....Ne...	
15010311	15010311	Pasaulio banko palûkanø mokëjimas, vykdant programà "Greitkelis"	*			..Ne....Ne...	
15010312	15010312	Paupio  gatvës remontas	*			..Ne....Ne...	
15010313	15010313	Gatvës á Vilniaus oro uostà nuo Þirniø g. iki Rodûnës kelio statyba	*			..Ne....Ne...	
15010314	15010314	Pësèiøjø viadukas tarp Lazdynø ir Karoliniðkiø	*			..Ne....Ne...	
15010315	15010315	Pilaitës prospekto statyba	*			..Ne....Ne...	
15010315001	15010315001	Pilaitës prospekto statyba	*			..Ne.......	
15010316	15010316	Programos "Upë mieste" vykdymas	*			..Ne....Ne...	
15010317	15010317	Sietyno g. rekonstrukcija	*			..Ne....Ne...	
15010318	15010318	Þirgo gatvës rekonstrukcija	*			..Ne....Ne...	
15010319	15010319	Karaliauèiaus g. nuo Pajautos g. iki Giluþio g. statyba	*			..Ne....Ne...	
15010320	15010320	Troleibusø linijos su traukos pastotëmis nuo Fabijoniðkiø iki Santariðkiø statyba	*			..Ne....Ne...	
15010320B	15010320B	Moderniojo tramvajaus A marðruto ávedimas	*			..Ne....Ne...	
15010321	15010321	Ukmergës g. nuo Þadeikos g. iki Bieliûnø gatvës  rekonstravimas	*			..Ne....Ne...	
15010321001	15010321001	Ukmergës g. nuo Þadeikos g. iki Bieliûnø gatvës  rekonstravimas	*			..Ne.......	
15010322	15010322	Ðiaurinës gatvës statyba	*			..Ne....Ne...	
15010323	15010323	Valakupiø tilto remontas	*			..Ne....Ne...	
15010323B	15010323B	Pësèiøjø viadukas tarp Lazdynø ir Karoliniðkiø	*			..Ne....Ne...	
15010324	15010324	Þirniø gatvës ir Minsko plento (iki miesto ribos) rekonstravimas	*			..Ne....Ne...	
15010324001	15010324001	Þirniø gatvës ir Minsko plento (iki miesto ribos) rekonstravimas	*			..Ne.......	
15010324B	15010324B	Pilaitës prospekto statyba	*			..Ne....Ne...	
15010325	15010325	Vilniaus miesto susisiekimo infrastruktûros vystymas (prieþiûra, remontas, rekonstrukcija)	*			..Ne....Ne...	
15010325001	15010325001	Vilniaus miesto susisiekimo infrastruktûros vystymas (prieþiûra, remontas, rekonstrukcija)	*			..Taip.......	
15010325002	15010325002	IXB transporto koridoriaus (Þirniø g.) ir Vilniaus tarptautinio oro uosto jungtis (projektavimas ir statyba)	*			..Taip.......	
15010325003	15010325003	Architektûros parko infrastruktûros objektø árengimas	*			..Taip.......	
15010325004	15010325004	Nemenèinës plento ir Lizdeikos gatviø jungties árengimas	*			..Ne.......	
15010325005	15010325005	Linkmenø-Þalgirio-Geleþinio Vilko g. rekonstrukcija	*			..Taip.......	
15010325006	15010325006	Lvovo gatvës dalies nuo Linkmenø g. iki Geleþinio Vilko g. rekonstrukcija	*			..Taip.......	
15010325007	15010325007	Savièiaus-Bokðo-Iðganytojo g. rekonstrukcija	*			..Taip.......	
15010325008	15010325008	Vilniaus g. kapitalinis remontas	*			..Taip.......	
15010325009	15010325009	Salotës g. ruoþo nuo Angelavos g. iki Vilniaus miesto ribos statyba*	*			..Taip.......	
15010325010	15010325010	Automobiliø stovëjimo aikðtelës VðÁ Vilniaus miesto klinikinës ligoninës teritorijoje ,Antakalnio g. 57, statyba*	*			..Taip.......	
15010325011	15010325011	Ðatrijos Raganos g. ir Saulëtekio alëjos rekonstrukcija*	*			..Taip.......	
